COUNTDUMS,halfyear,f0LNGDP,f1LNGDP,f2LNGDP,f3LNGDP,f4LNGDP,f5LNGDP,f6LNGDP,f7LNGDP,f8LNGDP,f9LNGDP,f10LNGDP,CRISIS,l1LNGDP,l2LNGDP,l3LNGDP,l4LNGDP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
13,92,1526.915485,1527.760872,1528.980826,1530.094385,1530.59797,1530.061154,1525.686139,1523.295638,1525.095466,1527.628889,1528.587367,0,1526.381645,1524.838954,1524.986184,1523.93302,2,3,4,5
13,93,1527.760872,1528.980826,1530.094385,1530.59797,1530.061154,1525.686139,1523.295638,1525.095466,1527.628889,1528.587367,1526.007746,0,1526.915485,1526.381645,1524.838954,1524.986184,0,2,3,4
13,94,1528.980826,1530.094385,1530.59797,1530.061154,1525.686139,1523.295638,1525.095466,1527.628889,1528.587367,1526.007746,1528.894825,0,1527.760872,1526.915485,1526.381645,1524.838954,0,0,2,3
13,95,1530.094385,1530.59797,1530.061154,1525.686139,1523.295638,1525.095466,1527.628889,1528.587367,1526.007746,1528.894825,1529.425313,0,1528.980826,1527.760872,1526.915485,1526.381645,0,0,0,2
13,96,1530.59797,1530.061154,1525.686139,1523.295638,1525.095466,1527.628889,1528.587367,1526.007746,1528.894825,1529.425313,1528.876542,0,1530.094385,1528.980826,1527.760872,1526.915485,0,0,0,0
13,97,1530.061154,1525.686139,1523.295638,1525.095466,1527.628889,1528.587367,1526.007746,1528.894825,1529.425313,1528.876542,1530.568289,0,1530.59797,1530.094385,1528.980826,1527.760872,0,0,0,0
13,98,1525.686139,1523.295638,1525.095466,1527.628889,1528.587367,1526.007746,1528.894825,1529.425313,1528.876542,1530.568289,1530.951698,3,1530.061154,1530.59797,1530.094385,1528.980826,0,0,0,0
13,99,1523.295638,1525.095466,1527.628889,1528.587367,1526.007746,1528.894825,1529.425313,1528.876542,1530.568289,1530.951698,1530.194412,4,1525.686139,1530.061154,1530.59797,1530.094385,3,0,0,0
13,100,1525.095466,1527.628889,1528.587367,1526.007746,1528.894825,1529.425313,1528.876542,1530.568289,1530.951698,1530.194412,1530.039796,3,1523.295638,1525.686139,1530.061154,1530.59797,4,3,0,0
13,101,1527.628889,1528.587367,1526.007746,1528.894825,1529.425313,1528.876542,1530.568289,1530.951698,1530.194412,1530.039796,1530.893389,1,1525.095466,1523.295638,1525.686139,1530.061154,3,4,3,0
13,102,1528.587367,1526.007746,1528.894825,1529.425313,1528.876542,1530.568289,1530.951698,1530.194412,1530.039796,1530.893389,1530.874084,0,1527.628889,1525.095466,1523.295638,1525.686139,1,3,4,3
13,103,1526.007746,1528.894825,1529.425313,1528.876542,1530.568289,1530.951698,1530.194412,1530.039796,1530.893389,1530.874084,,0,1528.587367,1527.628889,1525.095466,1523.295638,0,1,3,4
13,104,1528.894825,1529.425313,1528.876542,1530.568289,1530.951698,1530.194412,1530.039796,1530.893389,1530.874084,,,0,1526.007746,1528.587367,1527.628889,1525.095466,0,0,1,3
13,105,1529.425313,1528.876542,1530.568289,1530.951698,1530.194412,1530.039796,1530.893389,1530.874084,,,,0,1528.894825,1526.007746,1528.587367,1527.628889,0,0,0,1
13,106,1528.876542,1530.568289,1530.951698,1530.194412,1530.039796,1530.893389,1530.874084,,,,,0,1529.425313,1528.894825,1526.007746,1528.587367,0,0,0,0
13,107,1530.568289,1530.951698,1530.194412,1530.039796,1530.893389,1530.874084,,,,,,,1528.876542,1529.425313,1528.894825,1526.007746,0,0,0,0
13,108,1530.951698,1530.194412,1530.039796,1530.893389,1530.874084,,,,,,,,1530.568289,1528.876542,1529.425313,1528.894825,,0,0,0
13,109,1530.194412,1530.039796,1530.893389,1530.874084,,,,,,,,,1530.951698,1530.568289,1528.876542,1529.425313,,,0,0
13,110,1530.039796,1530.893389,1530.874084,,,,,,,,,,1530.194412,1530.951698,1530.568289,1528.876542,,,,0
13,111,1530.893389,1530.874084,,,,,,,,,,,1530.039796,1530.194412,1530.951698,1530.568289,,,,
13,112,1530.874084,,,,,,,,,,,,1530.893389,1530.039796,1530.194412,1530.951698,,,,
14,37,938.8798205,,,,,,,,,,,0,,,,,,,,
14,38,940.6001666,,,,,,,,,,,0,,,,,,,,
14,39,941.3958645,,,,,,,,,,,0,,,,,,,,
14,40,942.0987129,,,,,,,,,,,0,,,,,,,,
14,41,942.5415426,942.2278957,941.7265753,942.0211443,942.8429788,943.4794266,944.8797506,948.3959662,951.9349842,952.7114653,953.2313653,0,942.0987129,941.3958645,940.6001666,938.8798205,0,0,0,0
14,42,942.2278957,941.7265753,942.0211443,942.8429788,943.4794266,944.8797506,948.3959662,951.9349842,952.7114653,953.2313653,957.7826748,0,942.5415426,942.0987129,941.3958645,940.6001666,0,0,0,0
14,43,941.7265753,942.0211443,942.8429788,943.4794266,944.8797506,948.3959662,951.9349842,952.7114653,953.2313653,957.7826748,963.7156672,0,942.2278957,942.5415426,942.0987129,941.3958645,0,0,0,0
14,44,942.0211443,942.8429788,943.4794266,944.8797506,948.3959662,951.9349842,952.7114653,953.2313653,957.7826748,963.7156672,966.4770049,0,941.7265753,942.2278957,942.5415426,942.0987129,0,0,0,0
14,45,942.8429788,943.4794266,944.8797506,948.3959662,951.9349842,952.7114653,953.2313653,957.7826748,963.7156672,966.4770049,967.294001,0,942.0211443,941.7265753,942.2278957,942.5415426,0,0,0,0
14,46,943.4794266,944.8797506,948.3959662,951.9349842,952.7114653,953.2313653,957.7826748,963.7156672,966.4770049,967.294001,969.8772808,0,942.8429788,942.0211443,941.7265753,942.2278957,0,0,0,0
14,47,944.8797506,948.3959662,951.9349842,952.7114653,953.2313653,957.7826748,963.7156672,966.4770049,967.294001,969.8772808,974.6549202,0,943.4794266,942.8429788,942.0211443,941.7265753,0,0,0,0
14,48,948.3959662,951.9349842,952.7114653,953.2313653,957.7826748,963.7156672,966.4770049,967.294001,969.8772808,974.6549202,980.3791633,0,944.8797506,943.4794266,942.8429788,942.0211443,0,0,0,0
14,49,951.9349842,952.7114653,953.2313653,957.7826748,963.7156672,966.4770049,967.294001,969.8772808,974.6549202,980.3791633,985.1112966,0,948.3959662,944.8797506,943.4794266,942.8429788,0,0,0,0
14,50,952.7114653,953.2313653,957.7826748,963.7156672,966.4770049,967.294001,969.8772808,974.6549202,980.3791633,985.1112966,987.4609855,0,951.9349842,948.3959662,944.8797506,943.4794266,0,0,0,0
14,51,953.2313653,957.7826748,963.7156672,966.4770049,967.294001,969.8772808,974.6549202,980.3791633,985.1112966,987.4609855,989.3840861,0,952.7114653,951.9349842,948.3959662,944.8797506,0,0,0,0
14,52,957.7826748,963.7156672,966.4770049,967.294001,969.8772808,974.6549202,980.3791633,985.1112966,987.4609855,989.3840861,993.8979858,0,953.2313653,952.7114653,951.9349842,948.3959662,0,0,0,0
14,53,963.7156672,966.4770049,967.294001,969.8772808,974.6549202,980.3791633,985.1112966,987.4609855,989.3840861,993.8979858,998.7910605,0,957.7826748,953.2313653,952.7114653,951.9349842,0,0,0,0
14,54,966.4770049,967.294001,969.8772808,974.6549202,980.3791633,985.1112966,987.4609855,989.3840861,993.8979858,998.7910605,1000.546369,0,963.7156672,957.7826748,953.2313653,952.7114653,0,0,0,0
14,55,967.294001,969.8772808,974.6549202,980.3791633,985.1112966,987.4609855,989.3840861,993.8979858,998.7910605,1000.546369,1000.397061,0,966.4770049,963.7156672,957.7826748,953.2313653,0,0,0,0
14,56,969.8772808,974.6549202,980.3791633,985.1112966,987.4609855,989.3840861,993.8979858,998.7910605,1000.546369,1000.397061,1001.669436,0,967.294001,966.4770049,963.7156672,957.7826748,0,0,0,0
14,57,974.6549202,980.3791633,985.1112966,987.4609855,989.3840861,993.8979858,998.7910605,1000.546369,1000.397061,1001.669436,1004.321222,0,969.8772808,967.294001,966.4770049,963.7156672,0,0,0,0
14,58,980.3791633,985.1112966,987.4609855,989.3840861,993.8979858,998.7910605,1000.546369,1000.397061,1001.669436,1004.321222,1006.804764,0,974.6549202,969.8772808,967.294001,966.4770049,0,0,0,0
14,59,985.1112966,987.4609855,989.3840861,993.8979858,998.7910605,1000.546369,1000.397061,1001.669436,1004.321222,1006.804764,1008.500572,0,980.3791633,974.6549202,969.8772808,967.294001,0,0,0,0
14,60,987.4609855,989.3840861,993.8979858,998.7910605,1000.546369,1000.397061,1001.669436,1004.321222,1006.804764,1008.500572,1009.439264,0,985.1112966,980.3791633,974.6549202,969.8772808,0,0,0,0
14,61,989.3840861,993.8979858,998.7910605,1000.546369,1000.397061,1001.669436,1004.321222,1006.804764,1008.500572,1009.439264,1008.123417,0,987.4609855,985.1112966,980.3791633,974.6549202,0,0,0,0
14,62,993.8979858,998.7910605,1000.546369,1000.397061,1001.669436,1004.321222,1006.804764,1008.500572,1009.439264,1008.123417,1013.96998,0,989.3840861,987.4609855,985.1112966,980.3791633,0,0,0,0
14,63,998.7910605,1000.546369,1000.397061,1001.669436,1004.321222,1006.804764,1008.500572,1009.439264,1008.123417,1013.96998,1011.90505,0,993.8979858,989.3840861,987.4609855,985.1112966,0,0,0,0
14,64,1000.546369,1000.397061,1001.669436,1004.321222,1006.804764,1008.500572,1009.439264,1008.123417,1013.96998,1011.90505,1013.09926,0,998.7910605,993.8979858,989.3840861,987.4609855,0,0,0,0
14,65,1000.397061,1001.669436,1004.321222,1006.804764,1008.500572,1009.439264,1008.123417,1013.96998,1011.90505,1013.09926,1016.73099,0,1000.546369,998.7910605,993.8979858,989.3840861,0,0,0,0
14,66,1001.669436,1004.321222,1006.804764,1008.500572,1009.439264,1008.123417,1013.96998,1011.90505,1013.09926,1016.73099,1019.753384,0,1000.397061,1000.546369,998.7910605,993.8979858,0,0,0,0
14,67,1004.321222,1006.804764,1008.500572,1009.439264,1008.123417,1013.96998,1011.90505,1013.09926,1016.73099,1019.753384,1023.251392,0,1001.669436,1000.397061,1000.546369,998.7910605,0,0,0,0
14,68,1006.804764,1008.500572,1009.439264,1008.123417,1013.96998,1011.90505,1013.09926,1016.73099,1019.753384,1023.251392,1025.76685,0,1004.321222,1001.669436,1000.397061,1000.546369,0,0,0,0
14,69,1008.500572,1009.439264,1008.123417,1013.96998,1011.90505,1013.09926,1016.73099,1019.753384,1023.251392,1025.76685,1031.335632,0,1006.804764,1004.321222,1001.669436,1000.397061,0,0,0,0
14,70,1009.439264,1008.123417,1013.96998,1011.90505,1013.09926,1016.73099,1019.753384,1023.251392,1025.76685,1031.335632,1032.455134,0,1008.500572,1006.804764,1004.321222,1001.669436,0,0,0,0
14,71,1008.123417,1013.96998,1011.90505,1013.09926,1016.73099,1019.753384,1023.251392,1025.76685,1031.335632,1032.455134,1039.248887,0,1009.439264,1008.500572,1006.804764,1004.321222,0,0,0,0
14,72,1013.96998,1011.90505,1013.09926,1016.73099,1019.753384,1023.251392,1025.76685,1031.335632,1032.455134,1039.248887,1038.857894,0,1008.123417,1009.439264,1008.500572,1006.804764,0,0,0,0
14,73,1011.90505,1013.09926,1016.73099,1019.753384,1023.251392,1025.76685,1031.335632,1032.455134,1039.248887,1038.857894,1039.953248,0,1013.96998,1008.123417,1009.439264,1008.500572,0,0,0,0
14,74,1013.09926,1016.73099,1019.753384,1023.251392,1025.76685,1031.335632,1032.455134,1039.248887,1038.857894,1039.953248,1042.93542,0,1011.90505,1013.96998,1008.123417,1009.439264,0,0,0,0
14,75,1016.73099,1019.753384,1023.251392,1025.76685,1031.335632,1032.455134,1039.248887,1038.857894,1039.953248,1042.93542,1047.008886,0,1013.09926,1011.90505,1013.96998,1008.123417,0,0,0,0
14,76,1019.753384,1023.251392,1025.76685,1031.335632,1032.455134,1039.248887,1038.857894,1039.953248,1042.93542,1047.008886,1044.291595,0,1016.73099,1013.09926,1011.90505,1013.96998,0,0,0,0
14,77,1023.251392,1025.76685,1031.335632,1032.455134,1039.248887,1038.857894,1039.953248,1042.93542,1047.008886,1044.291595,1046.675027,0,1019.753384,1016.73099,1013.09926,1011.90505,0,0,0,0
14,78,1025.76685,1031.335632,1032.455134,1039.248887,1038.857894,1039.953248,1042.93542,1047.008886,1044.291595,1046.675027,1051.159436,0,1023.251392,1019.753384,1016.73099,1013.09926,0,0,0,0
14,79,1031.335632,1032.455134,1039.248887,1038.857894,1039.953248,1042.93542,1047.008886,1044.291595,1046.675027,1051.159436,1050.154787,0,1025.76685,1023.251392,1019.753384,1016.73099,0,0,0,0
14,80,1032.455134,1039.248887,1038.857894,1039.953248,1042.93542,1047.008886,1044.291595,1046.675027,1051.159436,1050.154787,1053.441024,0,1031.335632,1025.76685,1023.251392,1019.753384,0,0,0,0
14,81,1039.248887,1038.857894,1039.953248,1042.93542,1047.008886,1044.291595,1046.675027,1051.159436,1050.154787,1053.441024,1053.718229,0,1032.455134,1031.335632,1025.76685,1023.251392,0,0,0,0
14,82,1038.857894,1039.953248,1042.93542,1047.008886,1044.291595,1046.675027,1051.159436,1050.154787,1053.441024,1053.718229,1055.758033,0,1039.248887,1032.455134,1031.335632,1025.76685,0,0,0,0
14,83,1039.953248,1042.93542,1047.008886,1044.291595,1046.675027,1051.159436,1050.154787,1053.441024,1053.718229,1055.758033,1058.086959,0,1038.857894,1039.248887,1032.455134,1031.335632,0,0,0,0
14,84,1042.93542,1047.008886,1044.291595,1046.675027,1051.159436,1050.154787,1053.441024,1053.718229,1055.758033,1058.086959,1062.140443,0,1039.953248,1038.857894,1039.248887,1032.455134,0,0,0,0
14,85,1047.008886,1044.291595,1046.675027,1051.159436,1050.154787,1053.441024,1053.718229,1055.758033,1058.086959,1062.140443,1068.084849,0,1042.93542,1039.953248,1038.857894,1039.248887,0,0,0,0
14,86,1044.291595,1046.675027,1051.159436,1050.154787,1053.441024,1053.718229,1055.758033,1058.086959,1062.140443,1068.084849,1067.92509,0,1047.008886,1042.93542,1039.953248,1038.857894,0,0,0,0
14,87,1046.675027,1051.159436,1050.154787,1053.441024,1053.718229,1055.758033,1058.086959,1062.140443,1068.084849,1067.92509,1068.281118,0,1044.291595,1047.008886,1042.93542,1039.953248,0,0,0,0
14,88,1051.159436,1050.154787,1053.441024,1053.718229,1055.758033,1058.086959,1062.140443,1068.084849,1067.92509,1068.281118,1061.478502,0,1046.675027,1044.291595,1047.008886,1042.93542,0,0,0,0
14,89,1050.154787,1053.441024,1053.718229,1055.758033,1058.086959,1062.140443,1068.084849,1067.92509,1068.281118,1061.478502,1059.739612,0,1051.159436,1046.675027,1044.291595,1047.008886,0,0,0,0
14,90,1053.441024,1053.718229,1055.758033,1058.086959,1062.140443,1068.084849,1067.92509,1068.281118,1061.478502,1059.739612,1062.013682,0,1050.154787,1051.159436,1046.675027,1044.291595,0,0,0,0
14,91,1053.718229,1055.758033,1058.086959,1062.140443,1068.084849,1067.92509,1068.281118,1061.478502,1059.739612,1062.013682,1066.889374,0,1053.441024,1050.154787,1051.159436,1046.675027,0,0,0,0
14,92,1055.758033,1058.086959,1062.140443,1068.084849,1067.92509,1068.281118,1061.478502,1059.739612,1062.013682,1066.889374,1068.022596,0,1053.718229,1053.441024,1050.154787,1051.159436,0,0,0,0
14,93,1058.086959,1062.140443,1068.084849,1067.92509,1068.281118,1061.478502,1059.739612,1062.013682,1066.889374,1068.022596,1068.559611,0,1055.758033,1053.718229,1053.441024,1050.154787,0,0,0,0
14,94,1062.140443,1068.084849,1067.92509,1068.281118,1061.478502,1059.739612,1062.013682,1066.889374,1068.022596,1068.559611,1069.292523,0,1058.086959,1055.758033,1053.718229,1053.441024,0,0,0,0
14,95,1068.084849,1067.92509,1068.281118,1061.478502,1059.739612,1062.013682,1066.889374,1068.022596,1068.559611,1069.292523,1068.272189,0,1062.140443,1058.086959,1055.758033,1053.718229,0,0,0,0
14,96,1067.92509,1068.281118,1061.478502,1059.739612,1062.013682,1066.889374,1068.022596,1068.559611,1069.292523,1068.272189,1069.703356,0,1068.084849,1062.140443,1058.086959,1055.758033,0,0,0,0
14,97,1068.281118,1061.478502,1059.739612,1062.013682,1066.889374,1068.022596,1068.559611,1069.292523,1068.272189,1069.703356,1072.883731,2,1067.92509,1068.084849,1062.140443,1058.086959,0,0,0,0
14,98,1061.478502,1059.739612,1062.013682,1066.889374,1068.022596,1068.559611,1069.292523,1068.272189,1069.703356,1072.883731,1073.323854,5,1068.281118,1067.92509,1068.084849,1062.140443,2,0,0,0
14,99,1059.739612,1062.013682,1066.889374,1068.022596,1068.559611,1069.292523,1068.272189,1069.703356,1072.883731,1073.323854,1075.267909,3,1061.478502,1068.281118,1067.92509,1068.084849,5,2,0,0
14,100,1062.013682,1066.889374,1068.022596,1068.559611,1069.292523,1068.272189,1069.703356,1072.883731,1073.323854,1075.267909,1079.750047,2,1059.739612,1061.478502,1068.281118,1067.92509,3,5,2,0
14,101,1066.889374,1068.022596,1068.559611,1069.292523,1068.272189,1069.703356,1072.883731,1073.323854,1075.267909,1079.750047,1080.597568,1,1062.013682,1059.739612,1061.478502,1068.281118,2,3,5,2
14,102,1068.022596,1068.559611,1069.292523,1068.272189,1069.703356,1072.883731,1073.323854,1075.267909,1079.750047,1080.597568,1083.238519,0,1066.889374,1062.013682,1059.739612,1061.478502,1,2,3,5
14,103,1068.559611,1069.292523,1068.272189,1069.703356,1072.883731,1073.323854,1075.267909,1079.750047,1080.597568,1083.238519,,0,1068.022596,1066.889374,1062.013682,1059.739612,0,1,2,3
14,104,1069.292523,1068.272189,1069.703356,1072.883731,1073.323854,1075.267909,1079.750047,1080.597568,1083.238519,,,2,1068.559611,1068.022596,1066.889374,1062.013682,0,0,1,2
14,105,1068.272189,1069.703356,1072.883731,1073.323854,1075.267909,1079.750047,1080.597568,1083.238519,,,,0,1069.292523,1068.559611,1068.022596,1066.889374,2,0,0,1
14,106,1069.703356,1072.883731,1073.323854,1075.267909,1079.750047,1080.597568,1083.238519,,,,,0,1068.272189,1069.292523,1068.559611,1068.022596,0,2,0,0
14,107,1072.883731,1073.323854,1075.267909,1079.750047,1080.597568,1083.238519,,,,,,,1069.703356,1068.272189,1069.292523,1068.559611,0,0,2,0
14,108,1073.323854,1075.267909,1079.750047,1080.597568,1083.238519,,,,,,,,1072.883731,1069.703356,1068.272189,1069.292523,,0,0,2
14,109,1075.267909,1079.750047,1080.597568,1083.238519,,,,,,,,,1073.323854,1072.883731,1069.703356,1068.272189,,,0,0
14,110,1079.750047,1080.597568,1083.238519,,,,,,,,,,1075.267909,1073.323854,1072.883731,1069.703356,,,,0
14,111,1080.597568,1083.238519,,,,,,,,,,,1079.750047,1075.267909,1073.323854,1072.883731,,,,
14,112,1083.238519,,,,,,,,,,,,1080.597568,1079.750047,1075.267909,1073.323854,,,,
15,37,1280.267895,,,,,,,,,,,0,,,,,,,,
15,38,1282.939652,,,,,,,,,,,0,,,,,,,,
15,39,1283.570686,,,,,,,,,,,0,,,,,,,,
15,40,1285.83532,,,,,,,,,,,0,,,,,,,,
15,41,1283.908689,1285.52918,1284.535489,1283.696416,1282.167736,1281.147482,1284.656353,1285.416632,1287.020213,1288.291875,1290.613687,0,1285.83532,1283.570686,1282.939652,1280.267895,0,0,0,0
15,42,1285.52918,1284.535489,1283.696416,1282.167736,1281.147482,1284.656353,1285.416632,1287.020213,1288.291875,1290.613687,1292.051723,0,1283.908689,1285.83532,1283.570686,1282.939652,0,0,0,0
15,43,1284.535489,1283.696416,1282.167736,1281.147482,1284.656353,1285.416632,1287.020213,1288.291875,1290.613687,1292.051723,1293.945831,0,1285.52918,1283.908689,1285.83532,1283.570686,0,0,0,0
15,44,1283.696416,1282.167736,1281.147482,1284.656353,1285.416632,1287.020213,1288.291875,1290.613687,1292.051723,1293.945831,1292.916518,0,1284.535489,1285.52918,1283.908689,1285.83532,0,0,0,0
15,45,1282.167736,1281.147482,1284.656353,1285.416632,1287.020213,1288.291875,1290.613687,1292.051723,1293.945831,1292.916518,1294.784546,0,1283.696416,1284.535489,1285.52918,1283.908689,0,0,0,0
15,46,1281.147482,1284.656353,1285.416632,1287.020213,1288.291875,1290.613687,1292.051723,1293.945831,1292.916518,1294.784546,1296.735164,0,1282.167736,1283.696416,1284.535489,1285.52918,0,0,0,0
15,47,1284.656353,1285.416632,1287.020213,1288.291875,1290.613687,1292.051723,1293.945831,1292.916518,1294.784546,1296.735164,1297.625364,0,1281.147482,1282.167736,1283.696416,1284.535489,0,0,0,0
15,48,1285.416632,1287.020213,1288.291875,1290.613687,1292.051723,1293.945831,1292.916518,1294.784546,1296.735164,1297.625364,1299.399377,0,1284.656353,1281.147482,1282.167736,1283.696416,0,0,0,0
15,49,1287.020213,1288.291875,1290.613687,1292.051723,1293.945831,1292.916518,1294.784546,1296.735164,1297.625364,1299.399377,1302.143812,0,1285.416632,1284.656353,1281.147482,1282.167736,0,0,0,0
15,50,1288.291875,1290.613687,1292.051723,1293.945831,1292.916518,1294.784546,1296.735164,1297.625364,1299.399377,1302.143812,1303.819714,0,1287.020213,1285.416632,1284.656353,1281.147482,0,0,0,0
15,51,1290.613687,1292.051723,1293.945831,1292.916518,1294.784546,1296.735164,1297.625364,1299.399377,1302.143812,1303.819714,1305.898791,0,1288.291875,1287.020213,1285.416632,1284.656353,0,0,0,0
15,52,1292.051723,1293.945831,1292.916518,1294.784546,1296.735164,1297.625364,1299.399377,1302.143812,1303.819714,1305.898791,1308.041528,0,1290.613687,1288.291875,1287.020213,1285.416632,0,0,0,0
15,53,1293.945831,1292.916518,1294.784546,1296.735164,1297.625364,1299.399377,1302.143812,1303.819714,1305.898791,1308.041528,1308.799577,0,1292.051723,1290.613687,1288.291875,1287.020213,0,0,0,0
15,54,1292.916518,1294.784546,1296.735164,1297.625364,1299.399377,1302.143812,1303.819714,1305.898791,1308.041528,1308.799577,1310.310837,0,1293.945831,1292.051723,1290.613687,1288.291875,0,0,0,0
15,55,1294.784546,1296.735164,1297.625364,1299.399377,1302.143812,1303.819714,1305.898791,1308.041528,1308.799577,1310.310837,1310.09283,0,1292.916518,1293.945831,1292.051723,1290.613687,0,0,0,0
15,56,1296.735164,1297.625364,1299.399377,1302.143812,1303.819714,1305.898791,1308.041528,1308.799577,1310.310837,1310.09283,1310.772575,0,1294.784546,1292.916518,1293.945831,1292.051723,0,0,0,0
15,57,1297.625364,1299.399377,1302.143812,1303.819714,1305.898791,1308.041528,1308.799577,1310.310837,1310.09283,1310.772575,1311.636183,0,1296.735164,1294.784546,1292.916518,1293.945831,0,0,0,0
15,58,1299.399377,1302.143812,1303.819714,1305.898791,1308.041528,1308.799577,1310.310837,1310.09283,1310.772575,1311.636183,1311.8278,0,1297.625364,1296.735164,1294.784546,1292.916518,0,0,0,0
15,59,1302.143812,1303.819714,1305.898791,1308.041528,1308.799577,1310.310837,1310.09283,1310.772575,1311.636183,1311.8278,1314.457062,0,1299.399377,1297.625364,1296.735164,1294.784546,0,0,0,0
15,60,1303.819714,1305.898791,1308.041528,1308.799577,1310.310837,1310.09283,1310.772575,1311.636183,1311.8278,1314.457062,1316.154813,0,1302.143812,1299.399377,1297.625364,1296.735164,0,0,0,0
15,61,1305.898791,1308.041528,1308.799577,1310.310837,1310.09283,1310.772575,1311.636183,1311.8278,1314.457062,1316.154813,1317.614301,0,1303.819714,1302.143812,1299.399377,1297.625364,0,0,0,0
15,62,1308.041528,1308.799577,1310.310837,1310.09283,1310.772575,1311.636183,1311.8278,1314.457062,1316.154813,1317.614301,1319.106777,0,1305.898791,1303.819714,1302.143812,1299.399377,0,0,0,0
15,63,1308.799577,1310.310837,1310.09283,1310.772575,1311.636183,1311.8278,1314.457062,1316.154813,1317.614301,1319.106777,1320.589263,0,1308.041528,1305.898791,1303.819714,1302.143812,0,0,0,0
15,64,1310.310837,1310.09283,1310.772575,1311.636183,1311.8278,1314.457062,1316.154813,1317.614301,1319.106777,1320.589263,1322.775289,0,1308.799577,1308.041528,1305.898791,1303.819714,0,0,0,0
15,65,1310.09283,1310.772575,1311.636183,1311.8278,1314.457062,1316.154813,1317.614301,1319.106777,1320.589263,1322.775289,1324.801794,0,1310.310837,1308.799577,1308.041528,1305.898791,0,0,0,0
15,66,1310.772575,1311.636183,1311.8278,1314.457062,1316.154813,1317.614301,1319.106777,1320.589263,1322.775289,1324.801794,1327.58575,0,1310.09283,1310.310837,1308.799577,1308.041528,0,0,0,0
15,67,1311.636183,1311.8278,1314.457062,1316.154813,1317.614301,1319.106777,1320.589263,1322.775289,1324.801794,1327.58575,1329.487829,0,1310.772575,1310.09283,1310.310837,1308.799577,0,0,0,0
15,68,1311.8278,1314.457062,1316.154813,1317.614301,1319.106777,1320.589263,1322.775289,1324.801794,1327.58575,1329.487829,1331.237646,0,1311.636183,1310.772575,1310.09283,1310.310837,0,0,0,0
15,69,1314.457062,1316.154813,1317.614301,1319.106777,1320.589263,1322.775289,1324.801794,1327.58575,1329.487829,1331.237646,1334.133552,0,1311.8278,1311.636183,1310.772575,1310.09283,0,0,0,0
15,70,1316.154813,1317.614301,1319.106777,1320.589263,1322.775289,1324.801794,1327.58575,1329.487829,1331.237646,1334.133552,1336.723247,0,1314.457062,1311.8278,1311.636183,1310.772575,0,0,0,0
15,71,1317.614301,1319.106777,1320.589263,1322.775289,1324.801794,1327.58575,1329.487829,1331.237646,1334.133552,1336.723247,1338.597148,0,1316.154813,1314.457062,1311.8278,1311.636183,0,0,0,0
15,72,1319.106777,1320.589263,1322.775289,1324.801794,1327.58575,1329.487829,1331.237646,1334.133552,1336.723247,1338.597148,1340.534347,0,1317.614301,1316.154813,1314.457062,1311.8278,0,0,0,0
15,73,1320.589263,1322.775289,1324.801794,1327.58575,1329.487829,1331.237646,1334.133552,1336.723247,1338.597148,1340.534347,1341.149612,0,1319.106777,1317.614301,1316.154813,1314.457062,0,0,0,0
15,74,1322.775289,1324.801794,1327.58575,1329.487829,1331.237646,1334.133552,1336.723247,1338.597148,1340.534347,1341.149612,1341.395084,0,1320.589263,1319.106777,1317.614301,1316.154813,0,0,0,0
15,75,1324.801794,1327.58575,1329.487829,1331.237646,1334.133552,1336.723247,1338.597148,1340.534347,1341.149612,1341.395084,1341.180513,0,1322.775289,1320.589263,1319.106777,1317.614301,0,0,0,0
15,76,1327.58575,1329.487829,1331.237646,1334.133552,1336.723247,1338.597148,1340.534347,1341.149612,1341.395084,1341.180513,1341.460001,0,1324.801794,1322.775289,1320.589263,1319.106777,0,0,0,0
15,77,1329.487829,1331.237646,1334.133552,1336.723247,1338.597148,1340.534347,1341.149612,1341.395084,1341.180513,1341.460001,1341.39558,0,1327.58575,1324.801794,1322.775289,1320.589263,0,0,0,0
15,78,1331.237646,1334.133552,1336.723247,1338.597148,1340.534347,1341.149612,1341.395084,1341.180513,1341.460001,1341.39558,1341.926913,0,1329.487829,1327.58575,1324.801794,1322.775289,0,0,0,0
15,79,1334.133552,1336.723247,1338.597148,1340.534347,1341.149612,1341.395084,1341.180513,1341.460001,1341.39558,1341.926913,1343.295832,0,1331.237646,1329.487829,1327.58575,1324.801794,0,0,0,0
15,80,1336.723247,1338.597148,1340.534347,1341.149612,1341.395084,1341.180513,1341.460001,1341.39558,1341.926913,1343.295832,1343.7545,0,1334.133552,1331.237646,1329.487829,1327.58575,0,0,0,0
15,81,1338.597148,1340.534347,1341.149612,1341.395084,1341.180513,1341.460001,1341.39558,1341.926913,1343.295832,1343.7545,1344.869306,0,1336.723247,1334.133552,1331.237646,1329.487829,0,0,0,0
15,82,1340.534347,1341.149612,1341.395084,1341.180513,1341.460001,1341.39558,1341.926913,1343.295832,1343.7545,1344.869306,1346.812391,0,1338.597148,1336.723247,1334.133552,1331.237646,0,0,0,0
15,83,1341.149612,1341.395084,1341.180513,1341.460001,1341.39558,1341.926913,1343.295832,1343.7545,1344.869306,1346.812391,1349.034246,0,1340.534347,1338.597148,1336.723247,1334.133552,0,0,0,0
