COUNTDUMS,halfyear,f0UNEMP,f1UNEMP,f2UNEMP,f3UNEMP,f4UNEMP,f5UNEMP,f6UNEMP,f7UNEMP,f8UNEMP,f9UNEMP,f10UNEMP,CRISIS,l1UNEMP,l2UNEMP,l3UNEMP,l4UNEMP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
4,83,7.100000000000000,7.63333333333,7.7,7.53333333333,7.66666666667,7.46666666667,7.16666666667,7.13333333333,6.86666666667,6.53333333333,6.16666666667,0,6.9,6.66666666667,6.96666666667,7.9,0,0,0,0
4,84,7.63333333333,7.7,7.53333333333,7.66666666667,7.46666666667,7.16666666667,7.13333333333,6.86666666667,6.53333333333,6.16666666667,6.13333333333,0,7.100000000000000,6.9,6.66666666667,6.96666666667,0,0,0,0
4,85,7.7,7.53333333333,7.66666666667,7.46666666667,7.16666666667,7.13333333333,6.86666666667,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,0,7.63333333333,7.100000000000000,6.9,6.66666666667,0,0,0,0
4,86,7.53333333333,7.66666666667,7.46666666667,7.16666666667,7.13333333333,6.86666666667,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,0,7.7,7.63333333333,7.100000000000000,6.9,0,0,0,0
4,87,7.66666666667,7.46666666667,7.16666666667,7.13333333333,6.86666666667,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,6,0,7.53333333333,7.7,7.63333333333,7.100000000000000,0,0,0,0
4,88,7.46666666667,7.16666666667,7.13333333333,6.86666666667,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,6,6.56666666667,0,7.66666666667,7.53333333333,7.7,7.63333333333,0,0,0,0
4,89,7.16666666667,7.13333333333,6.86666666667,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,6,6.56666666667,8.533333333330000,0,7.46666666667,7.66666666667,7.53333333333,7.7,0,0,0,0
4,90,7.13333333333,6.86666666667,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,6,6.56666666667,8.533333333330000,8.466666666670000,0,7.16666666667,7.46666666667,7.66666666667,7.53333333333,0,0,0,0
4,91,6.86666666667,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,6,6.56666666667,8.533333333330000,8.466666666670000,8,0,7.13333333333,7.16666666667,7.46666666667,7.66666666667,0,0,0,0
4,92,6.53333333333,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,6,6.56666666667,8.533333333330000,8.466666666670000,8,7.66666666667,0,6.86666666667,7.13333333333,7.16666666667,7.46666666667,0,0,0,0
4,93,6.16666666667,6.13333333333,6.100000000000000,5.93333333333,6,6.56666666667,8.533333333330000,8.466666666670000,8,7.66666666667,7.53333333333,0,6.53333333333,6.86666666667,7.13333333333,7.16666666667,0,0,0,0
4,94,6.13333333333,6.100000000000000,5.93333333333,6,6.56666666667,8.533333333330000,8.466666666670000,8,7.66666666667,7.53333333333,7.43333333333,0,6.16666666667,6.53333333333,6.86666666667,7.13333333333,0,0,0,0
4,95,6.100000000000000,5.93333333333,6,6.56666666667,8.533333333330000,8.466666666670000,8,7.66666666667,7.53333333333,7.43333333333,7.3,0,6.13333333333,6.16666666667,6.53333333333,6.86666666667,0,0,0,0
4,96,5.93333333333,6,6.56666666667,8.533333333330000,8.466666666670000,8,7.66666666667,7.53333333333,7.43333333333,7.3,7.26666666667,3,6.100000000000000,6.13333333333,6.16666666667,6.53333333333,0,0,0,0
4,97,6,6.56666666667,8.533333333330000,8.466666666670000,8,7.66666666667,7.53333333333,7.43333333333,7.3,7.26666666667,7.06666666667,4,5.93333333333,6.100000000000000,6.13333333333,6.16666666667,3,0,0,0
4,98,6.56666666667,8.533333333330000,8.466666666670000,8,7.66666666667,7.53333333333,7.43333333333,7.3,7.26666666667,7.06666666667,7.06666666667,5,6,5.93333333333,6.100000000000000,6.13333333333,4,3,0,0
4,99,8.533333333330000,8.466666666670000,8,7.66666666667,7.53333333333,7.43333333333,7.3,7.26666666667,7.06666666667,7.06666666667,7,5,6.56666666667,6,5.93333333333,6.100000000000000,5,4,3,0
4,100,8.466666666670000,8,7.66666666667,7.53333333333,7.43333333333,7.3,7.26666666667,7.06666666667,7.06666666667,7,6.66666666667,3,8.533333333330000,6.56666666667,6,5.93333333333,5,5,4,3
4,101,8,7.66666666667,7.53333333333,7.43333333333,7.3,7.26666666667,7.06666666667,7.06666666667,7,6.66666666667,6.8,0,8.466666666670000,8.533333333330000,6.56666666667,6,3,5,5,4
4,102,7.66666666667,7.53333333333,7.43333333333,7.3,7.26666666667,7.06666666667,7.06666666667,7,6.66666666667,6.8,7.03333333333,0,8,8.466666666670000,8.533333333330000,6.56666666667,0,3,5,5
4,103,7.53333333333,7.43333333333,7.3,7.26666666667,7.06666666667,7.06666666667,7,6.66666666667,6.8,7.03333333333,,0,7.66666666667,8,8.466666666670000,8.533333333330000,0,0,3,5
4,104,7.43333333333,7.3,7.26666666667,7.06666666667,7.06666666667,7,6.66666666667,6.8,7.03333333333,,,0,7.53333333333,7.66666666667,8,8.466666666670000,0,0,0,3
4,105,7.3,7.26666666667,7.06666666667,7.06666666667,7,6.66666666667,6.8,7.03333333333,,,,0,7.43333333333,7.53333333333,7.66666666667,8,0,0,0,0
4,106,7.26666666667,7.06666666667,7.06666666667,7,6.66666666667,6.8,7.03333333333,,,,,0,7.3,7.43333333333,7.53333333333,7.66666666667,0,0,0,0
4,107,7.06666666667,7.06666666667,7,6.66666666667,6.8,7.03333333333,,,,,,,7.26666666667,7.3,7.43333333333,7.53333333333,0,0,0,0
4,108,7.06666666667,7,6.66666666667,6.8,7.03333333333,,,,,,,,7.06666666667,7.26666666667,7.3,7.43333333333,,0,0,0
4,109,7,6.66666666667,6.8,7.03333333333,,,,,,,,,7.06666666667,7.06666666667,7.26666666667,7.3,,,0,0
4,110,6.66666666667,6.8,7.03333333333,,,,,,,,,,7,7.06666666667,7.06666666667,7.26666666667,,,,0
4,111,6.8,7.03333333333,,,,,,,,,,,6.66666666667,7,7.06666666667,7.06666666667,,,,
4,112,7.03333333333,,,,,,,,,,,,6.8,6.66666666667,7,7.06666666667,,,,
5,37,,,,,,,,,,,,0,,,,,,,,
5,38,,,,,,,,,,,,0,,,,,,,,
5,39,,,,,,,,,,,,0,,,,,,,,
5,40,,,,,,,,,,,,0,,,,,,,,
5,41,,,,,7.73055555556,8.03174603175,8.433333333330000,8.4,8.033333333330000,7.56666666667,6.96666666667,0,,,,,0,0,0,0
5,42,,,,7.73055555556,8.03174603175,8.433333333330000,8.4,8.033333333330000,7.56666666667,6.96666666667,5.8,0,,,,,0,0,0,0
5,43,,,7.73055555556,8.03174603175,8.433333333330000,8.4,8.033333333330000,7.56666666667,6.96666666667,5.8,4.93333333333,0,,,,,0,0,0,0
5,44,,7.73055555556,8.03174603175,8.433333333330000,8.4,8.033333333330000,7.56666666667,6.96666666667,5.8,4.93333333333,4.86666666667,0,,,,,0,0,0,0
5,45,7.73055555556,8.03174603175,8.433333333330000,8.4,8.033333333330000,7.56666666667,6.96666666667,5.8,4.93333333333,4.86666666667,5,0,,,,,0,0,0,0
5,46,8.03174603175,8.433333333330000,8.4,8.033333333330000,7.56666666667,6.96666666667,5.8,4.93333333333,4.86666666667,5,5,0,7.73055555556,,,,0,0,0,0
5,47,8.433333333330000,8.4,8.033333333330000,7.56666666667,6.96666666667,5.8,4.93333333333,4.86666666667,5,5,5.43333333333,0,8.03174603175,7.73055555556,,,0,0,0,0
5,48,8.4,8.033333333330000,7.56666666667,6.96666666667,5.8,4.93333333333,4.86666666667,5,5,5.43333333333,6.23333333333,0,8.433333333330000,8.03174603175,7.73055555556,,0,0,0,0
5,49,8.033333333330000,7.56666666667,6.96666666667,5.8,4.93333333333,4.86666666667,5,5,5.43333333333,6.23333333333,6.8,0,8.4,8.433333333330000,8.03174603175,7.73055555556,0,0,0,0
5,50,7.56666666667,6.96666666667,5.8,4.93333333333,4.86666666667,5,5,5.43333333333,6.23333333333,6.8,7,0,8.033333333330000,8.4,8.433333333330000,8.03174603175,0,0,0,0
5,51,6.96666666667,5.8,4.93333333333,4.86666666667,5,5,5.43333333333,6.23333333333,6.8,7,7.06666666667,0,7.56666666667,8.033333333330000,8.4,8.433333333330000,0,0,0,0
5,52,5.8,4.93333333333,4.86666666667,5,5,5.43333333333,6.23333333333,6.8,7,7.06666666667,7.36666666667,0,6.96666666667,7.56666666667,8.033333333330000,8.4,0,0,0,0
5,53,4.93333333333,4.86666666667,5,5,5.43333333333,6.23333333333,6.8,7,7.06666666667,7.36666666667,7.8,0,5.8,6.96666666667,7.56666666667,8.033333333330000,0,0,0,0
5,54,4.86666666667,5,5,5.43333333333,6.23333333333,6.8,7,7.06666666667,7.36666666667,7.8,8.16666666667,0,4.93333333333,5.8,6.96666666667,7.56666666667,0,0,0,0
5,55,5,5,5.43333333333,6.23333333333,6.8,7,7.06666666667,7.36666666667,7.8,8.16666666667,8.36666666667,0,4.86666666667,4.93333333333,5.8,6.96666666667,0,0,0,0
5,56,5,5.43333333333,6.23333333333,6.8,7,7.06666666667,7.36666666667,7.8,8.16666666667,8.36666666667,9.13333333333,0,5,4.86666666667,4.93333333333,5.8,0,0,0,0
5,57,5.43333333333,6.23333333333,6.8,7,7.06666666667,7.36666666667,7.8,8.16666666667,8.36666666667,9.13333333333,9.9,0,5,5,4.86666666667,4.93333333333,0,0,0,0
5,58,6.23333333333,6.8,7,7.06666666667,7.36666666667,7.8,8.16666666667,8.36666666667,9.13333333333,9.9,9.066666666670000,0,5.43333333333,5,5,4.86666666667,0,0,0,0
5,59,6.8,7,7.06666666667,7.36666666667,7.8,8.16666666667,8.36666666667,9.13333333333,9.9,9.066666666670000,7.83333333333,0,6.23333333333,5.43333333333,5,5,0,0,0,0
5,60,7,7.06666666667,7.36666666667,7.8,8.16666666667,8.36666666667,9.13333333333,9.9,9.066666666670000,7.83333333333,7.2,0,6.8,6.23333333333,5.43333333333,5,0,0,0,0
5,61,7.06666666667,7.36666666667,7.8,8.16666666667,8.36666666667,9.13333333333,9.9,9.066666666670000,7.83333333333,7.2,6.8,0,7,6.8,6.23333333333,5.43333333333,0,0,0,0
5,62,7.36666666667,7.8,8.16666666667,8.36666666667,9.13333333333,9.9,9.066666666670000,7.83333333333,7.2,6.8,6.63333333333,0,7.06666666667,7,6.8,6.23333333333,0,0,0,0
5,63,7.8,8.16666666667,8.36666666667,9.13333333333,9.9,9.066666666670000,7.83333333333,7.2,6.8,6.63333333333,6.53333333333,0,7.36666666667,7.06666666667,7,6.8,0,0,0,0
5,64,8.16666666667,8.36666666667,9.13333333333,9.9,9.066666666670000,7.83333333333,7.2,6.8,6.63333333333,6.53333333333,5.8,0,7.8,7.36666666667,7.06666666667,7,0,0,0,0
5,65,8.36666666667,9.13333333333,9.9,9.066666666670000,7.83333333333,7.2,6.8,6.63333333333,6.53333333333,5.8,5.23333333333,0,8.16666666667,7.8,7.36666666667,7.06666666667,0,0,0,0
5,66,9.13333333333,9.9,9.066666666670000,7.83333333333,7.2,6.8,6.63333333333,6.53333333333,5.8,5.23333333333,5.1,0,8.36666666667,8.16666666667,7.8,7.36666666667,0,0,0,0
5,67,9.9,9.066666666670000,7.83333333333,7.2,6.8,6.63333333333,6.53333333333,5.8,5.23333333333,5.1,4.86666666667,0,9.13333333333,8.36666666667,8.16666666667,7.8,0,0,0,0
5,68,9.066666666670000,7.83333333333,7.2,6.8,6.63333333333,6.53333333333,5.8,5.23333333333,5.1,4.86666666667,4.83333333333,0,9.9,9.13333333333,8.36666666667,8.16666666667,0,0,0,0
5,69,7.83333333333,7.2,6.8,6.63333333333,6.53333333333,5.8,5.23333333333,5.1,4.86666666667,4.83333333333,4.96666666667,0,9.066666666670000,9.9,9.13333333333,8.36666666667,0,0,0,0
5,70,7.2,6.8,6.63333333333,6.53333333333,5.8,5.23333333333,5.1,4.86666666667,4.83333333333,4.96666666667,5.3,0,7.83333333333,9.066666666670000,9.9,9.13333333333,0,0,0,0
5,71,6.8,6.63333333333,6.53333333333,5.8,5.23333333333,5.1,4.86666666667,4.83333333333,4.96666666667,5.3,4.43333333333,0,7.2,7.83333333333,9.066666666670000,9.9,0,0,0,0
5,72,6.63333333333,6.53333333333,5.8,5.23333333333,5.1,4.86666666667,4.83333333333,4.96666666667,5.3,4.43333333333,4.06666666667,0,6.8,7.2,7.83333333333,9.066666666670000,0,0,0,0
5,73,6.53333333333,5.8,5.23333333333,5.1,4.86666666667,4.83333333333,4.96666666667,5.3,4.43333333333,4.06666666667,4.33333333333,0,6.63333333333,6.8,7.2,7.83333333333,0,0,0,0
5,74,5.8,5.23333333333,5.1,4.86666666667,4.83333333333,4.96666666667,5.3,4.43333333333,4.06666666667,4.33333333333,4.7,0,6.53333333333,6.63333333333,6.8,7.2,0,0,0,0
5,75,5.23333333333,5.1,4.86666666667,4.83333333333,4.96666666667,5.3,4.43333333333,4.06666666667,4.33333333333,4.7,4.4,0,5.8,6.53333333333,6.63333333333,6.8,0,0,0,0
5,76,5.1,4.86666666667,4.83333333333,4.96666666667,5.3,4.43333333333,4.06666666667,4.33333333333,4.7,4.4,4.8,0,5.23333333333,5.8,6.53333333333,6.63333333333,0,0,0,0
5,77,4.86666666667,4.83333333333,4.96666666667,5.3,4.43333333333,4.06666666667,4.33333333333,4.7,4.4,4.8,5.53333333333,0,5.1,5.23333333333,5.8,6.53333333333,0,0,0,0
5,78,4.83333333333,4.96666666667,5.3,4.43333333333,4.06666666667,4.33333333333,4.7,4.4,4.8,5.53333333333,5.76666666667,0,4.86666666667,5.1,5.23333333333,5.8,0,0,0,0
5,79,4.96666666667,5.3,4.43333333333,4.06666666667,4.33333333333,4.7,4.4,4.8,5.53333333333,5.76666666667,5.46666666667,0,4.83333333333,4.86666666667,5.1,5.23333333333,0,0,0,0
5,80,5.3,4.43333333333,4.06666666667,4.33333333333,4.7,4.4,4.8,5.53333333333,5.76666666667,5.46666666667,5.33333333333,0,4.96666666667,4.83333333333,4.86666666667,5.1,0,0,0,0
5,81,4.43333333333,4.06666666667,4.33333333333,4.7,4.4,4.8,5.53333333333,5.76666666667,5.46666666667,5.33333333333,5.06666666667,0,5.3,4.96666666667,4.83333333333,4.86666666667,0,0,0,0
5,82,4.06666666667,4.33333333333,4.7,4.4,4.8,5.53333333333,5.76666666667,5.46666666667,5.33333333333,5.06666666667,4.16666666667,0,4.43333333333,5.3,4.96666666667,4.83333333333,0,0,0,0
5,83,4.33333333333,4.7,4.4,4.8,5.53333333333,5.76666666667,5.46666666667,5.33333333333,5.06666666667,4.16666666667,4.1,0,4.06666666667,4.43333333333,5.3,4.96666666667,0,0,0,0
5,84,4.7,4.4,4.8,5.53333333333,5.76666666667,5.46666666667,5.33333333333,5.06666666667,4.16666666667,4.1,3.63333333333,0,4.33333333333,4.06666666667,4.43333333333,5.3,0,0,0,0
5,85,4.4,4.8,5.53333333333,5.76666666667,5.46666666667,5.33333333333,5.06666666667,4.16666666667,4.1,3.63333333333,3.6,0,4.7,4.33333333333,4.06666666667,4.43333333333,0,0,0,0
5,86,4.8,5.53333333333,5.76666666667,5.46666666667,5.33333333333,5.06666666667,4.16666666667,4.1,3.63333333333,3.6,3.56666666667,0,4.4,4.7,4.33333333333,4.06666666667,0,0,0,0
5,87,5.53333333333,5.76666666667,5.46666666667,5.33333333333,5.06666666667,4.16666666667,4.1,3.63333333333,3.6,3.56666666667,3.2,0,4.8,4.4,4.7,4.33333333333,0,0,0,0
5,88,5.76666666667,5.46666666667,5.33333333333,5.06666666667,4.16666666667,4.1,3.63333333333,3.6,3.56666666667,3.2,3.96666666667,0,5.53333333333,4.8,4.4,4.7,0,0,0,0
5,89,5.46666666667,5.33333333333,5.06666666667,4.16666666667,4.1,3.63333333333,3.6,3.56666666667,3.2,3.96666666667,5.73333333333,0,5.76666666667,5.53333333333,4.8,4.4,0,0,0,0
5,90,5.33333333333,5.06666666667,4.16666666667,4.1,3.63333333333,3.6,3.56666666667,3.2,3.96666666667,5.73333333333,7,0,5.46666666667,5.76666666667,5.53333333333,4.8,0,0,0,0
5,91,5.06666666667,4.16666666667,4.1,3.63333333333,3.6,3.56666666667,3.2,3.96666666667,5.73333333333,7,7.53333333333,0,5.33333333333,5.46666666667,5.76666666667,5.53333333333,0,0,0,0
5,92,4.16666666667,4.1,3.63333333333,3.6,3.56666666667,3.2,3.96666666667,5.73333333333,7,7.53333333333,7.63333333333,0,5.06666666667,5.33333333333,5.46666666667,5.76666666667,0,0,0,0
5,93,4.1,3.63333333333,3.6,3.56666666667,3.2,3.96666666667,5.73333333333,7,7.53333333333,7.63333333333,7.4,0,4.16666666667,5.06666666667,5.33333333333,5.46666666667,0,0,0,0
5,94,3.63333333333,3.6,3.56666666667,3.2,3.96666666667,5.73333333333,7,7.53333333333,7.63333333333,7.4,7.66666666667,0,4.1,4.16666666667,5.06666666667,5.33333333333,0,0,0,0
5,95,3.6,3.56666666667,3.2,3.96666666667,5.73333333333,7,7.53333333333,7.63333333333,7.4,7.66666666667,7.76666666667,0,3.63333333333,4.1,4.16666666667,5.06666666667,0,0,0,0
5,96,3.56666666667,3.2,3.96666666667,5.73333333333,7,7.53333333333,7.63333333333,7.4,7.66666666667,7.76666666667,7.3,0,3.6,3.63333333333,4.1,4.16666666667,0,0,0,0
5,97,3.2,3.96666666667,5.73333333333,7,7.53333333333,7.63333333333,7.4,7.66666666667,7.76666666667,7.3,6.83333333333,1,3.56666666667,3.6,3.63333333333,4.1,0,0,0,0
5,98,3.96666666667,5.73333333333,7,7.53333333333,7.63333333333,7.4,7.66666666667,7.76666666667,7.3,6.83333333333,6.96666666667,6,3.2,3.56666666667,3.6,3.63333333333,1,0,0,0
5,99,5.73333333333,7,7.53333333333,7.63333333333,7.4,7.66666666667,7.76666666667,7.3,6.83333333333,6.96666666667,6.43333333333,7,3.96666666667,3.2,3.56666666667,3.6,6,1,0,0
5,100,7,7.53333333333,7.63333333333,7.4,7.66666666667,7.76666666667,7.3,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6,5.73333333333,3.96666666667,3.2,3.56666666667,7,6,1,0
5,101,7.53333333333,7.63333333333,7.4,7.66666666667,7.76666666667,7.3,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6.23333333333,3,7,5.73333333333,3.96666666667,3.2,6,7,6,1
5,102,7.63333333333,7.4,7.66666666667,7.76666666667,7.3,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6.23333333333,6.06666666667,0,7.53333333333,7,5.73333333333,3.96666666667,3,6,7,6
5,103,7.4,7.66666666667,7.76666666667,7.3,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6.23333333333,6.06666666667,,0,7.63333333333,7.53333333333,7,5.73333333333,0,3,6,7
5,104,7.66666666667,7.76666666667,7.3,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6.23333333333,6.06666666667,,,3,7.4,7.63333333333,7.53333333333,7,0,0,3,6
5,105,7.76666666667,7.3,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6.23333333333,6.06666666667,,,,2,7.66666666667,7.4,7.63333333333,7.53333333333,3,0,0,3
5,106,7.3,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6.23333333333,6.06666666667,,,,,1,7.76666666667,7.66666666667,7.4,7.63333333333,2,3,0,0
5,107,6.83333333333,6.96666666667,6.43333333333,6.36666666667,6.23333333333,6.06666666667,,,,,,,7.3,7.76666666667,7.66666666667,7.4,1,2,3,0
5,108,6.96666666667,6.43333333333,6.36666666667,6.23333333333,6.06666666667,,,,,,,,6.83333333333,7.3,7.76666666667,7.66666666667,,1,2,3
5,109,6.43333333333,6.36666666667,6.23333333333,6.06666666667,,,,,,,,,6.96666666667,6.83333333333,7.3,7.76666666667,,,1,2
5,110,6.36666666667,6.23333333333,6.06666666667,,,,,,,,,,6.43333333333,6.96666666667,6.83333333333,7.3,,,,1
5,111,6.23333333333,6.06666666667,,,,,,,,,,,6.36666666667,6.43333333333,6.96666666667,6.83333333333,,,,
5,112,6.06666666667,,,,,,,,,,,,6.23333333333,6.36666666667,6.43333333333,6.96666666667,,,,
6,37,7.860465116279,,,,,,,,,,,0,,,,,,,,
6,38,7.961240310078,,,,,,,,,,,0,,,,,,,,
6,39,6.651162790698,,,,,,,,,,,0,,,,,,,,
6,40,5.945736434109,,,,,,,,,,,0,,,,,,,,
6,41,5.240310077519,5.441860465116,5.643410852713,6.147286821705,5.945736434109,6.147286821705,6.348837209302,6.046511627907,6.046511627907,5.945736434109,6.046511627907,0,5.945736434109,6.651162790698,7.961240310078,7.860465116279,0,0,0,0
6,42,5.441860465116,5.643410852713,6.147286821705,5.945736434109,6.147286821705,6.348837209302,6.046511627907,6.046511627907,5.945736434109,6.046511627907,6.046511627907,0,5.240310077519,5.945736434109,6.651162790698,7.961240310078,0,0,0,0
6,43,5.643410852713,6.147286821705,5.945736434109,6.147286821705,6.348837209302,6.046511627907,6.046511627907,5.945736434109,6.046511627907,6.046511627907,6.852713178295,0,5.441860465116,5.240310077519,5.945736434109,6.651162790698,0,0,0,0
6,44,6.147286821705,5.945736434109,6.147286821705,6.348837209302,6.046511627907,6.046511627907,5.945736434109,6.046511627907,6.046511627907,6.852713178295,6.550387596899,0,5.643410852713,5.441860465116,5.240310077519,5.945736434109,0,0,0,0
6,45,5.945736434109,6.147286821705,6.348837209302,6.046511627907,6.046511627907,5.945736434109,6.046511627907,6.046511627907,6.852713178295,6.550387596899,4.937984496124,0,6.147286821705,5.643410852713,5.441860465116,5.240310077519,0,0,0,0
6,46,6.147286821705,6.348837209302,6.046511627907,6.046511627907,5.945736434109,6.046511627907,6.046511627907,6.852713178295,6.550387596899,4.937984496124,4.736434108527,0,5.945736434109,6.147286821705,5.643410852713,5.441860465116,0,0,0,0
6,47,6.348837209302,6.046511627907,6.046511627907,5.945736434109,6.046511627907,6.046511627907,6.852713178295,6.550387596899,4.937984496124,4.736434108527,4.333333333333,0,6.147286821705,5.945736434109,6.147286821705,5.643410852713,0,0,0,0
6,48,6.046511627907,6.046511627907,5.945736434109,6.046511627907,6.046511627907,6.852713178295,6.550387596899,4.937984496124,4.736434108527,4.333333333333,3.7,0,6.348837209302,6.147286821705,5.945736434109,6.147286821705,0,0,0,0
6,49,6.046511627907,5.945736434109,6.046511627907,6.046511627907,6.852713178295,6.550387596899,4.937984496124,4.736434108527,4.333333333333,3.7,3.1,0,6.046511627907,6.348837209302,6.147286821705,5.945736434109,0,0,0,0
6,50,5.945736434109,6.046511627907,6.046511627907,6.852713178295,6.550387596899,4.937984496124,4.736434108527,4.333333333333,3.7,3.1,2.9,0,6.046511627907,6.046511627907,6.348837209302,6.147286821705,0,0,0,0
6,51,6.046511627907,6.046511627907,6.852713178295,6.550387596899,4.937984496124,4.736434108527,4.333333333333,3.7,3.1,2.9,2.933333333333,0,5.945736434109,6.046511627907,6.046511627907,6.348837209302,0,0,0,0
6,52,6.046511627907,6.852713178295,6.550387596899,4.937984496124,4.736434108527,4.333333333333,3.7,3.1,2.9,2.933333333333,3.7,0,6.046511627907,5.945736434109,6.046511627907,6.046511627907,0,0,0,0
6,53,6.852713178295,6.550387596899,4.937984496124,4.736434108527,4.333333333333,3.7,3.1,2.9,2.933333333333,3.7,5.9,0,6.046511627907,6.046511627907,5.945736434109,6.046511627907,0,0,0,0
6,54,6.550387596899,4.937984496124,4.736434108527,4.333333333333,3.7,3.1,2.9,2.933333333333,3.7,5.9,8.733333333333,0,6.852713178295,6.046511627907,6.046511627907,5.945736434109,0,0,0,0
6,55,4.937984496124,4.736434108527,4.333333333333,3.7,3.1,2.9,2.933333333333,3.7,5.9,8.733333333333,11.033333333333,0,6.550387596899,6.852713178295,6.046511627907,6.046511627907,0,0,0,0
6,56,4.736434108527,4.333333333333,3.7,3.1,2.9,2.933333333333,3.7,5.9,8.733333333333,11.033333333333,13.6,0,4.937984496124,6.550387596899,6.852713178295,6.046511627907,0,0,0,0
6,57,4.333333333333,3.7,3.1,2.9,2.933333333333,3.7,5.9,8.733333333333,11.033333333333,13.6,16.066666666667,0,4.736434108527,4.937984496124,6.550387596899,6.852713178295,0,0,0,0
6,58,3.7,3.1,2.9,2.933333333333,3.7,5.9,8.733333333333,11.033333333333,13.6,16.066666666667,17.533333333333,0,4.333333333333,4.736434108527,4.937984496124,6.550387596899,0,0,0,0
6,59,3.1,2.9,2.933333333333,3.7,5.9,8.733333333333,11.033333333333,13.6,16.066666666667,17.533333333333,17.066666666667,0,3.7,4.333333333333,4.736434108527,4.937984496124,0,0,0,0
6,60,2.9,2.933333333333,3.7,5.9,8.733333333333,11.033333333333,13.6,16.066666666667,17.533333333333,17.066666666667,15.7,0,3.1,3.7,4.333333333333,4.736434108527,0,0,0,0
6,61,2.933333333333,3.7,5.9,8.733333333333,11.033333333333,13.6,16.066666666667,17.533333333333,17.066666666667,15.7,14.833333333333,0,2.9,3.1,3.7,4.333333333333,0,0,0,0
6,62,3.7,5.9,8.733333333333,11.033333333333,13.6,16.066666666667,17.533333333333,17.066666666667,15.7,14.833333333333,15.2,0,2.933333333333,2.9,3.1,3.7,0,0,0,0
6,63,5.9,8.733333333333,11.033333333333,13.6,16.066666666667,17.533333333333,17.066666666667,15.7,14.833333333333,15.2,14.4,0,3.7,2.933333333333,2.9,3.1,0,0,0,0
6,64,8.733333333333,11.033333333333,13.6,16.066666666667,17.533333333333,17.066666666667,15.7,14.833333333333,15.2,14.4,14.2,0,5.9,3.7,2.933333333333,2.9,0,0,0,0
6,65,11.033333333333,13.6,16.066666666667,17.533333333333,17.066666666667,15.7,14.833333333333,15.2,14.4,14.2,12.966666666667,2,8.733333333333,5.9,3.7,2.933333333333,0,0,0,0
6,66,13.6,16.066666666667,17.533333333333,17.066666666667,15.7,14.833333333333,15.2,14.4,14.2,12.966666666667,12,6,11.033333333333,8.733333333333,5.9,3.7,2,0,0,0
6,67,16.066666666667,17.533333333333,17.066666666667,15.7,14.833333333333,15.2,14.4,14.2,12.966666666667,12,11.666666666667,8,13.6,11.033333333333,8.733333333333,5.9,6,2,0,0
6,68,17.533333333333,17.066666666667,15.7,14.833333333333,15.2,14.4,14.2,12.966666666667,12,11.666666666667,10.833333333333,5,16.066666666667,13.6,11.033333333333,8.733333333333,8,6,2,0
6,69,17.066666666667,15.7,14.833333333333,15.2,14.4,14.2,12.966666666667,12,11.666666666667,10.833333333333,10.333333333333,3,17.533333333333,16.066666666667,13.6,11.033333333333,5,8,6,2
6,70,15.7,14.833333333333,15.2,14.4,14.2,12.966666666667,12,11.666666666667,10.833333333333,10.333333333333,10.1,0,17.066666666667,17.533333333333,16.066666666667,13.6,3,5,8,6
6,71,14.833333333333,15.2,14.4,14.2,12.966666666667,12,11.666666666667,10.833333333333,10.333333333333,10.1,9.800000000000000,0,15.7,17.066666666667,17.533333333333,16.066666666667,0,3,5,8
6,72,15.2,14.4,14.2,12.966666666667,12,11.666666666667,10.833333333333,10.333333333333,10.1,9.800000000000000,9.4,0,14.833333333333,15.7,17.066666666667,17.533333333333,0,0,3,5
6,73,14.4,14.2,12.966666666667,12,11.666666666667,10.833333333333,10.333333333333,10.1,9.800000000000000,9.4,9.133333333333000,0,15.2,14.833333333333,15.7,17.066666666667,0,0,0,3
6,74,14.2,12.966666666667,12,11.666666666667,10.833333333333,10.333333333333,10.1,9.800000000000000,9.4,9.133333333333000,9.133333333333000,0,14.4,15.2,14.833333333333,15.7,0,0,0,0
6,75,12.966666666667,12,11.666666666667,10.833333333333,10.333333333333,10.1,9.800000000000000,9.4,9.133333333333000,9.133333333333000,9.1,0,14.2,14.4,15.2,14.833333333333,0,0,0,0
