CountryCode,year,F1y,F2y,F3y,F4y,F5y,F6y,F7y,F8y,F9y,F10y,L0HHD_L1GDP,L0NFD_L1GDP,L1HHD_L1GDP,L2HHD_L1GDP,L3HHD_L1GDP,L4HHD_L1GDP,L1NFD_L1GDP,L2NFD_L1GDP,L3NFD_L1GDP,L4NFD_L1GDP,L0y,L1y,L2y,L3y,L4y
392,1977,3314.8477,3319.9368,3322.9443,3326.9375,3330.4343,3333.1462,3337.7224,3343.9163,3346.5833,3350.5952,44.894268,113.46158,44.234737,41.29652,42.45887,43.581223,117.30197,115.87152,122.38869,131.77257,3309.4854,3305.1555,3301.5515,3298.2881,3299.6997
392,1978,3319.9368,3322.9443,3326.9375,3330.4343,3333.1462,3337.7224,3343.9163,3346.5833,3350.5952,3357.6443,47.206104,108.67779,44.894268,44.234737,41.29652,42.45887,113.46158,117.30197,115.87152,122.38869,3314.8477,3309.4854,3305.1555,3301.5515,3298.2881
392,1979,3322.9443,3326.9375,3330.4343,3333.1462,3337.7224,3343.9163,3346.5833,3350.5952,3357.6443,3362.7471,49.546474,105.92529,47.206104,44.894268,44.234737,41.29652,108.67779,113.46158,117.30197,115.87152,3319.9368,3314.8477,3309.4854,3305.1555,3301.5515
392,1980,3326.9375,3330.4343,3333.1462,3337.7224,3343.9163,3346.5833,3350.5952,3357.6443,3362.7471,3368.0757,51.468502,106.34207,49.546474,47.206104,44.894268,44.234737,105.92529,108.67779,113.46158,117.30197,3322.9443,3319.9368,3314.8477,3309.4854,3305.1555
392,1981,3330.4343,3333.1462,3337.7224,3343.9163,3346.5833,3350.5952,3357.6443,3362.7471,3368.0757,3371.552,52.334389,107.71256,51.468502,49.546474,47.206104,44.894268,106.34207,105.92529,108.67779,113.46158,3326.9375,3322.9443,3319.9368,3314.8477,3309.4854
392,1982,3333.1462,3337.7224,3343.9163,3346.5833,3350.5952,3357.6443,3362.7471,3368.0757,3371.552,3372.2332,52.968491,109.47189,52.334389,51.468502,49.546474,47.206104,107.71256,106.34207,105.92529,108.67779,3330.4343,3326.9375,3322.9443,3319.9368,3314.8477
392,1983,3337.7224,3343.9163,3346.5833,3350.5952,3357.6443,3362.7471,3368.0757,3371.552,3372.2332,3372.459,55.80579,113.22755,52.968491,52.334389,51.468502,49.546474,109.47189,107.71256,106.34207,105.92529,3333.1462,3330.4343,3326.9375,3322.9443,3319.9368
392,1984,3343.9163,3346.5833,3350.5952,3357.6443,3362.7471,3368.0757,3371.552,3372.2332,3372.459,3373.3582,57.987301,118.30249,55.80579,52.968491,52.334389,51.468502,113.22755,109.47189,107.71256,106.34207,3337.7224,3333.1462,3330.4343,3326.9375,3322.9443
392,1985,3346.5833,3350.5952,3357.6443,3362.7471,3368.0757,3371.552,3372.2332,3372.459,3373.3582,3375.1321,57.752769,121.8658,57.987301,55.80579,52.968491,52.334389,118.30249,113.22755,109.47189,107.71256,3343.9163,3337.7224,3333.1462,3330.4343,3326.9375
392,1986,3350.5952,3357.6443,3362.7471,3368.0757,3371.552,3372.2332,3372.459,3373.3582,3375.1321,3377.7351,58.05888,124.12267,57.752769,57.987301,55.80579,52.968491,121.8658,118.30249,113.22755,109.47189,3346.5833,3343.9163,3337.7224,3333.1462,3330.4343
392,1987,3357.6443,3362.7471,3368.0757,3371.552,3372.2332,3372.459,3373.3582,3375.1321,3377.7351,3379.4333,64.214767,133.81592,58.05888,57.752769,57.987301,55.80579,124.12267,121.8658,118.30249,113.22755,3350.5952,3346.5833,3343.9163,3337.7224,3333.1462
392,1988,3362.7471,3368.0757,3371.552,3372.2332,3372.459,3373.3582,3375.1321,3377.7351,3379.4333,3377.3059,69.059555,142.94516,64.214767,58.05888,57.752769,57.987301,133.81592,124.12267,121.8658,118.30249,3357.6443,3350.5952,3346.5833,3343.9163,3337.7224
392,1989,3368.0757,3371.552,3372.2332,3372.459,3373.3582,3375.1321,3377.7351,3379.4333,3377.3059,3377.0903,73.894402,149.40738,69.059555,64.214767,58.05888,57.752769,142.94516,133.81592,124.12267,121.8658,3362.7471,3357.6443,3350.5952,3346.5833,3343.9163
392,1990,3371.552,3372.2332,3372.459,3373.3582,3375.1321,3377.7351,3379.4333,3377.3059,3377.0903,3379.4333,75.785309,154.33647,73.894402,69.059555,64.214767,58.05888,149.40738,142.94516,133.81592,124.12267,3368.0757,3362.7471,3357.6443,3350.5952,3346.5833
392,1991,3372.2332,3372.459,3373.3582,3375.1321,3377.7351,3379.4333,3377.3059,3377.0903,3379.4333,3379.8538,73.761513,151.91281,75.785309,73.894402,69.059555,64.214767,154.33647,149.40738,142.94516,133.81592,3371.552,3368.0757,3362.7471,3357.6443,3350.5952
392,1992,3372.459,3373.3582,3375.1321,3377.7351,3379.4333,3377.3059,3377.0903,3379.4333,3379.8538,3380.0632,71.363487,149.55576,73.761513,75.785309,73.894402,69.059555,151.91281,154.33647,149.40738,142.94516,3372.2332,3371.552,3368.0757,3362.7471,3357.6443
392,1993,3373.3582,3375.1321,3377.7351,3379.4333,3377.3059,3377.0903,3379.4333,3379.8538,3380.0632,3381.7231,70.996231,149.77144,71.363487,73.761513,75.785309,73.894402,149.55576,151.91281,154.33647,149.40738,3372.459,3372.2332,3371.552,3368.0757,3362.7471
392,1994,3375.1321,3377.7351,3379.4333,3377.3059,3377.0903,3379.4333,3379.8538,3380.0632,3381.7231,3383.9612,72.302711,150.59706,70.996231,71.363487,73.761513,75.785309,149.77144,149.55576,151.91281,154.33647,3373.3582,3372.459,3372.2332,3371.552,3368.0757
392,1995,3377.7351,3379.4333,3377.3059,3377.0903,3379.4333,3379.8538,3380.0632,3381.7231,3383.9612,3385.3596,73.751953,149.70427,72.302711,70.996231,71.363487,73.761513,150.59706,149.77144,149.55576,151.91281,3375.1321,3373.3582,3372.459,3372.2332,3371.552
392,1996,3379.4333,3377.3059,3377.0903,3379.4333,3379.8538,3380.0632,3381.7231,3383.9612,3385.3596,3386.9346,74.201691,148.27477,73.751953,72.302711,70.996231,71.363487,149.70427,150.59706,149.77144,149.55576,3377.7351,3375.1321,3373.3582,3372.459,3372.2332
392,1997,3377.3059,3377.0903,3379.4333,3379.8538,3380.0632,3381.7231,3383.9612,3385.3596,3386.9346,3389.2512,73.609787,145.39969,74.201691,73.751953,72.302711,70.996231,148.27477,149.70427,150.59706,149.77144,3379.4333,3377.7351,3375.1321,3373.3582,3372.459
392,1998,3377.0903,3379.4333,3379.8538,3380.0632,3381.7231,3383.9612,3385.3596,3386.9346,3389.2512,3388.0996,71.555351,132.86954,73.609787,74.201691,73.751953,72.302711,145.39969,148.27477,149.70427,150.59706,3377.3059,3379.4333,3377.7351,3375.1321,3373.3582
392,1999,3379.4333,3379.8538,3380.0632,3381.7231,3383.9612,3385.3596,3386.9346,3389.2512,3388.0996,3382.5427,73.340935,129.29121,71.555351,73.609787,74.201691,73.751953,132.86954,145.39969,148.27477,149.70427,3377.0903,3377.3059,3379.4333,3377.7351,3375.1321
392,2000,3379.8538,3380.0632,3381.7231,3383.9612,3385.3596,3386.9346,3389.2512,3388.0996,3382.5427,3386.9346,74.041977,124.87907,73.340935,71.555351,73.609787,74.201691,129.29121,132.86954,145.39969,148.27477,3379.4333,3377.0903,3377.3059,3379.4333,3377.7351
392,2001,3380.0632,3381.7231,3383.9612,3385.3596,3386.9346,3389.2512,3388.0996,3382.5427,3386.9346,3386.3469,71.433807,119.24506,74.041977,73.340935,71.555351,73.609787,124.87907,129.29121,132.86954,145.39969,3379.8538,3379.4333,3377.0903,3377.3059,3379.4333
392,2002,3381.7231,3383.9612,3385.3596,3386.9346,3389.2512,3388.0996,3382.5427,3386.9346,3386.3469,3388.2922,69.894562,115.82923,71.433807,74.041977,73.340935,71.555351,119.24506,124.87907,129.29121,132.86954,3380.0632,3379.8538,3379.4333,3377.0903,3377.3059
392,2003,3383.9612,3385.3596,3386.9346,3389.2512,3388.0996,3382.5427,3386.9346,3386.3469,3388.2922,,69.872627,109.98401,69.894562,71.433807,74.041977,73.340935,115.82923,119.24506,124.87907,129.29121,3381.7231,3380.0632,3379.8538,3379.4333,3377.0903
392,2004,3385.3596,3386.9346,3389.2512,3388.0996,3382.5427,3386.9346,3386.3469,3388.2922,,,68.675171,105.64465,69.872627,69.894562,71.433807,74.041977,109.98401,115.82923,119.24506,124.87907,3383.9612,3381.7231,3380.0632,3379.8538,3379.4333
392,2005,3386.9346,3389.2512,3388.0996,3382.5427,3386.9346,3386.3469,3388.2922,,,,68.293633,102.15946,68.675171,69.872627,69.894562,71.433807,105.64465,109.98401,115.82923,119.24506,3385.3596,3383.9612,3381.7231,3380.0632,3379.8538
392,2006,3389.2512,3388.0996,3382.5427,3386.9346,3386.3469,3388.2922,,,,,67.467781,102.51077,68.293633,68.675171,69.872627,69.894562,102.15946,105.64465,109.98401,115.82923,3386.9346,3385.3596,3383.9612,3381.7231,3380.0632
392,2007,3388.0996,3382.5427,3386.9346,3386.3469,3388.2922,,,,,,66.378304,101.42164,67.467781,68.293633,68.675171,69.872627,102.51077,102.15946,105.64465,109.98401,3389.2512,3386.9346,3385.3596,3383.9612,3381.7231
392,2008,3382.5427,3386.9346,3386.3469,3388.2922,,,,,,,64.002045,103.66714,66.378304,67.467781,68.293633,68.675171,101.42164,102.51077,102.15946,105.64465,3388.0996,3389.2512,3386.9346,3385.3596,3383.9612
392,2009,3386.9346,3386.3469,3388.2922,,,,,,,,64.067062,103.34708,64.002045,66.378304,67.467781,68.293633,103.66714,101.42164,102.51077,102.15946,3382.5427,3388.0996,3389.2512,3386.9346,3385.3596
392,2010,3386.3469,3388.2922,,,,,,,,,66.641251,106.81713,64.067062,64.002045,66.378304,67.467781,103.34708,103.66714,101.42164,102.51077,3386.9346,3382.5427,3388.0996,3389.2512,3386.9346
392,2011,3388.2922,,,,,,,,,,64.930519,102.88625,66.641251,64.067062,64.002045,66.378304,106.81713,103.34708,103.66714,101.42164,3386.3469,3386.9346,3382.5427,3388.0996,3389.2512
392,2012,,,,,,,,,,,66.352272,104.68692,64.930519,66.641251,64.067062,64.002045,102.88625,106.81713,103.34708,103.66714,3388.2922,3386.3469,3386.9346,3382.5427,3388.0996
410,1960,,,,,,,,,,,,,,,,,,,,,3126.0681,,,,
410,1961,,,,,,,,,,,,,,,,,,,,,3130.7322,3126.0681,,,
410,1962,3142.426,3149.5952,3154.7036,3166.7031,3172.5366,3183.5715,3196.8311,3204.8657,3212.749,3217.1121,2.5741496,32.753403,,,,,,,,,3133.2324,3130.7322,3126.0681,,
410,1963,3149.5952,3154.7036,3166.7031,3172.5366,3183.5715,3196.8311,3204.8657,3212.749,3217.1121,3228.498,2.4557424,40.020729,2.5741496,,,,32.753403,,,,3142.426,3133.2324,3130.7322,3126.0681,
410,1964,3154.7036,3166.7031,3172.5366,3183.5715,3196.8311,3204.8657,3212.749,3217.1121,3228.498,3235.8411,2.1876495,32.461155,2.4557424,2.5741496,,,40.020729,32.753403,,,3149.5952,3142.426,3133.2324,3130.7322,3126.0681
410,1965,3166.7031,3172.5366,3183.5715,3196.8311,3204.8657,3212.749,3217.1121,3228.498,3235.8411,3241.0144,2.4807799,29.633009,2.1876495,2.4557424,2.5741496,,32.461155,40.020729,32.753403,,3154.7036,3149.5952,3142.426,3133.2324,3130.7322
410,1966,3172.5366,3183.5715,3196.8311,3204.8657,3212.749,3217.1121,3228.498,3235.8411,3241.0144,3251.3823,4.7062187,34.684578,2.4807799,2.1876495,2.4557424,2.5741496,29.633009,32.461155,40.020729,32.753403,3166.7031,3154.7036,3149.5952,3142.426,3133.2324
410,1967,3183.5715,3196.8311,3204.8657,3212.749,3217.1121,3228.498,3235.8411,3241.0144,3251.3823,3260.7754,7.562233,44.015923,4.7062187,2.4807799,2.1876495,2.4557424,34.684578,29.633009,32.461155,40.020729,3172.5366,3166.7031,3154.7036,3149.5952,3142.426
410,1968,3196.8311,3204.8657,3212.749,3217.1121,3228.498,3235.8411,3241.0144,3251.3823,3260.7754,3269.9924,9.7011814,53.937481,7.562233,4.7062187,2.4807799,2.1876495,44.015923,34.684578,29.633009,32.461155,3183.5715,3172.5366,3166.7031,3154.7036,3149.5952
410,1969,3204.8657,3212.749,3217.1121,3228.498,3235.8411,3241.0144,3251.3823,3260.7754,3269.9924,3276.092,13.921515,62.834423,9.7011814,7.562233,4.7062187,2.4807799,53.937481,44.015923,34.684578,29.633009,3196.8311,3183.5715,3172.5366,3166.7031,3154.7036
410,1970,3212.749,3217.1121,3228.498,3235.8411,3241.0144,3251.3823,3260.7754,3269.9924,3276.092,3274.9016,15.224,60.392838,13.921515,9.7011814,7.562233,4.7062187,62.834423,53.937481,44.015923,34.684578,3204.8657,3196.8311,3183.5715,3172.5366,3166.7031
410,1971,3217.1121,3228.498,3235.8411,3241.0144,3251.3823,3260.7754,3269.9924,3276.092,3274.9016,3280.717,14.639131,61.344566,15.224,13.921515,9.7011814,7.562233,60.392838,62.834423,53.937481,44.015923,3212.749,3204.8657,3196.8311,3183.5715,3172.5366
410,1972,3228.498,3235.8411,3241.0144,3251.3823,3260.7754,3269.9924,3276.092,3274.9016,3280.717,3287.8044,14.248508,59.824299,14.639131,15.224,13.921515,9.7011814,61.344566,60.392838,62.834423,53.937481,3217.1121,3212.749,3204.8657,3196.8311,3183.5715
410,1973,3235.8411,3241.0144,3251.3823,3260.7754,3269.9924,3276.092,3274.9016,3280.717,3287.8044,3297.813,15.753199,63.127205,14.248508,14.639131,15.224,13.921515,59.824299,61.344566,60.392838,62.834423,3228.498,3217.1121,3212.749,3204.8657,3196.8311
410,1974,3241.0144,3251.3823,3260.7754,3269.9924,3276.092,3274.9016,3280.717,3287.8044,3297.813,3305.5969,19.721743,71.780403,15.753199,14.248508,14.639131,15.224,63.127205,59.824299,61.344566,60.392838,3235.8411,3228.498,3217.1121,3212.749,3204.8657
410,1975,3251.3823,3260.7754,3269.9924,3276.092,3274.9016,3280.717,3287.8044,3297.813,3305.5969,3312.408,17.735077,58.029434,19.721743,15.753199,14.248508,14.639131,71.780403,63.127205,59.824299,61.344566,3241.0144,3235.8411,3228.498,3217.1121,3212.749
410,1976,3260.7754,3269.9924,3276.092,3274.9016,3280.717,3287.8044,3297.813,3305.5969,3312.408,3322.573,17.418856,55.914547,17.735077,19.721743,15.753199,14.248508,58.029434,71.780403,63.127205,59.824299,3251.3823,3241.0144,3235.8411,3228.498,3217.1121
410,1977,3269.9924,3276.092,3274.9016,3280.717,3287.8044,3297.813,3305.5969,3312.408,3322.573,3333.1462,16.77037,52.489414,17.418856,17.735077,19.721743,15.753199,55.914547,58.029434,71.780403,63.127205,3260.7754,3251.3823,3241.0144,3235.8411,3228.498
410,1978,3276.092,3274.9016,3280.717,3287.8044,3297.813,3305.5969,3312.408,3322.573,3333.1462,3343.0115,17.93243,60.45689,16.77037,17.418856,17.735077,19.721743,52.489414,55.914547,58.029434,71.780403,3269.9924,3260.7754,3251.3823,3241.0144,3235.8411
410,1979,3274.9016,3280.717,3287.8044,3297.813,3305.5969,3312.408,3322.573,3333.1462,3343.0115,3349.749,18.91242,64.272949,17.93243,16.77037,17.418856,17.735077,60.45689,52.489414,55.914547,58.029434,3276.092,3269.9924,3260.7754,3251.3823,3241.0144
410,1980,3280.717,3287.8044,3297.813,3305.5969,3312.408,3322.573,3333.1462,3343.0115,3349.749,3358.4263,21.164013,76.51796,18.91242,17.93243,16.77037,17.418856,64.272949,60.45689,52.489414,55.914547,3274.9016,3276.092,3269.9924,3260.7754,3251.3823
410,1981,3287.8044,3297.813,3305.5969,3312.408,3322.573,3333.1462,3343.0115,3349.749,3358.4263,3367.3652,25.791307,81.118103,21.164013,18.91242,17.93243,16.77037,76.51796,64.272949,60.45689,52.489414,3280.717,3274.9016,3276.092,3269.9924,3260.7754
410,1982,3297.813,3305.5969,3312.408,3322.573,3333.1462,3343.0115,3349.749,3358.4263,3367.3652,3373.1338,26.952875,82.877388,25.791307,21.164013,18.91242,17.93243,81.118103,76.51796,64.272949,60.45689,3287.8044,3280.717,3274.9016,3276.092,3269.9924
410,1983,3305.5969,3312.408,3322.573,3333.1462,3343.0115,3349.749,3358.4263,3367.3652,3373.1338,3379.0115,30.215502,86.304008,26.952875,25.791307,21.164013,18.91242,82.877388,81.118103,76.51796,64.272949,3297.813,3287.8044,3280.717,3274.9016,3276.092
410,1984,3312.408,3322.573,3333.1462,3343.0115,3349.749,3358.4263,3367.3652,3373.1338,3379.0115,3387.3245,30.91188,88.168098,30.215502,26.952875,25.791307,21.164013,86.304008,82.877388,81.118103,76.51796,3305.5969,3297.813,3287.8044,3280.717,3274.9016
410,1985,3322.573,3333.1462,3343.0115,3349.749,3358.4263,3367.3652,3373.1338,3379.0115,3387.3245,3396.0742,32.309711,92.320175,30.91188,30.215502,26.952875,25.791307,88.168098,86.304008,82.877388,81.118103,3312.408,3305.5969,3297.813,3287.8044,3280.717
410,1986,3333.1462,3343.0115,3349.749,3358.4263,3367.3652,3373.1338,3379.0115,3387.3245,3396.0742,3402.7949,34.814758,92.89782,32.309711,30.91188,30.215502,26.952875,92.320175,88.168098,86.304008,82.877388,3322.573,3312.408,3305.5969,3297.813,3287.8044
410,1987,3343.0115,3349.749,3358.4263,3367.3652,3373.1338,3379.0115,3387.3245,3396.0742,3402.7949,3407.3562,37.213585,87.169701,34.814758,32.309711,30.91188,30.215502,92.89782,92.320175,88.168098,86.304008,3333.1462,3322.573,3312.408,3305.5969,3297.813
410,1988,3349.749,3358.4263,3367.3652,3373.1338,3379.0115,3387.3245,3396.0742,3402.7949,3407.3562,3400.2632,41.067314,80.304062,37.213585,34.814758,32.309711,30.91188,87.169701,92.89782,92.320175,88.168098,3343.0115,3333.1462,3322.573,3312.408,3305.5969
410,1989,3358.4263,3367.3652,3373.1338,3379.0115,3387.3245,3396.0742,3402.7949,3407.3562,3400.2632,3409.249,45.578156,84.988182,41.067314,37.213585,34.814758,32.309711,80.304062,87.169701,92.89782,92.320175,3349.749,3343.0115,3333.1462,3322.573,3312.408
410,1990,3367.3652,3373.1338,3379.0115,3387.3245,3396.0742,3402.7949,3407.3562,3400.2632,3409.249,3417.4934,52.007221,96.947227,45.578156,41.067314,37.213585,34.814758,84.988182,80.304062,87.169701,92.89782,3358.4263,3349.749,3343.0115,3333.1462,3322.573
410,1991,3373.1338,3379.0115,3387.3245,3396.0742,3402.7949,3407.3562,3400.2632,3409.249,3417.4934,3421.3047,55.093201,102.03755,52.007221,45.578156,41.067314,37.213585,96.947227,84.988182,80.304062,87.169701,3367.3652,3358.4263,3349.749,3343.0115,3333.1462
410,1992,3379.0115,3387.3245,3396.0742,3402.7949,3407.3562,3400.2632,3409.249,3417.4934,3421.3047,3428.2593,54.371445,99.361275,55.093201,52.007221,45.578156,41.067314,102.03755,96.947227,84.988182,80.304062,3373.1338,3367.3652,3358.4263,3349.749,3343.0115
410,1993,3387.3245,3396.0742,3402.7949,3407.3562,3400.2632,3409.249,3417.4934,3421.3047,3428.2593,3431.062,54.503319,103.32486,54.371445,55.093201,52.007221,45.578156,99.361275,102.03755,96.947227,84.988182,3379.0115,3373.1338,3367.3652,3358.4263,3349.749
410,1994,3396.0742,3402.7949,3407.3562,3400.2632,3409.249,3417.4934,3421.3047,3428.2593,3431.062,3435.4854,59.498695,111.54691,54.503319,54.371445,55.093201,52.007221,103.32486,99.361275,102.03755,96.947227,3387.3245,3379.0115,3373.1338,3367.3652,3358.4263
410,1995,3402.7949,3407.3562,3400.2632,3409.249,3417.4934,3421.3047,3428.2593,3431.062,3435.4854,3439.375,58.99427,113.78708,59.498695,54.503319,54.371445,55.093201,111.54691,103.32486,99.361275,102.03755,3396.0742,3387.3245,3379.0115,3373.1338,3367.3652
410,1996,3407.3562,3400.2632,3409.249,3417.4934,3421.3047,3428.2593,3431.062,3435.4854,3439.375,3444.4465,58.820282,116.70667,58.99427,59.498695,54.503319,54.371445,113.78708,111.54691,103.32486,99.361275,3402.7949,3396.0742,3387.3245,3379.0115,3373.1338
410,1997,3400.2632,3409.249,3417.4934,3421.3047,3428.2593,3431.062,3435.4854,3439.375,3444.4465,3449.4824,60.249752,129.12383,58.820282,58.99427,59.498695,54.503319,116.70667,113.78708,111.54691,103.32486,3407.3562,3402.7949,3396.0742,3387.3245,3379.0115
410,1998,3409.249,3417.4934,3421.3047,3428.2593,3431.062,3435.4854,3439.375,3444.4465,3449.4824,3451.6528,50.44072,118.59813,60.249752,58.820282,58.99427,59.498695,129.12383,116.70667,113.78708,111.54691,3400.2632,3407.3562,3402.7949,3396.0742,3387.3245
410,1999,3417.4934,3421.3047,3428.2593,3431.062,3435.4854,3439.375,3444.4465,3449.4824,3451.6528,3452.061,55.083611,117.28732,50.44072,60.249752,58.820282,58.99427,118.59813,129.12383,116.70667,113.78708,3409.249,3400.2632,3407.3562,3402.7949,3396.0742
410,2000,3421.3047,3428.2593,3431.062,3435.4854,3439.375,3444.4465,3449.4824,3451.6528,3452.061,3457.7996,60.716621,107.05105,55.083611,50.44072,60.249752,58.820282,117.28732,118.59813,129.12383,116.70667,3417.4934,3409.249,3400.2632,3407.3562,3402.7949
410,2001,3428.2593,3431.062,3435.4854,3439.375,3444.4465,3449.4824,3451.6528,3452.061,3457.7996,3461.5737,63.941517,97.376274,60.716621,55.083611,50.44072,60.249752,107.05105,117.28732,118.59813,129.12383,3421.3047,3417.4934,3409.249,3400.2632,3407.3562
410,2002,3431.062,3435.4854,3439.375,3444.4465,3449.4824,3451.6528,3452.061,3457.7996,3461.5737,3463.4087,77.071976,101.16611,63.941517,60.716621,55.083611,50.44072,97.376274,107.05105,117.28732,118.59813,3428.2593,3421.3047,3417.4934,3409.249,3400.2632
410,2003,3435.4854,3439.375,3444.4465,3449.4824,3451.6528,3452.061,3457.7996,3461.5737,3463.4087,,72.892593,95.314346,77.071976,63.941517,60.716621,55.083611,101.16611,97.376274,107.05105,117.28732,3431.062,3428.2593,3421.3047,3417.4934,3409.249
410,2004,3439.375,3444.4465,3449.4824,3451.6528,3452.061,3457.7996,3461.5737,3463.4087,,,71.410004,89.929367,72.892593,77.071976,63.941517,60.716621,95.314346,101.16611,97.376274,107.05105,3435.4854,3431.062,3428.2593,3421.3047,3417.4934
410,2005,3444.4465,3449.4824,3451.6528,3452.061,3457.7996,3461.5737,3463.4087,,,,73.52739,86.813934,71.410004,72.892593,77.071976,63.941517,89.929367,95.314346,101.16611,97.376274,3439.375,3435.4854,3431.062,3428.2593,3421.3047
410,2006,3449.4824,3451.6528,3452.061,3457.7996,3461.5737,3463.4087,,,,,78.542183,95.374252,73.52739,71.410004,72.892593,77.071976,86.813934,89.929367,95.314346,101.16611,3444.4465,3439.375,3435.4854,3431.062,3428.2593
410,2007,3451.6528,3452.061,3457.7996,3461.5737,3463.4087,,,,,,82.917503,103.94376,78.542183,73.52739,71.410004,72.892593,95.374252,86.813934,89.929367,95.314346,3449.4824,3444.4465,3439.375,3435.4854,3431.062
410,2008,3452.061,3457.7996,3461.5737,3463.4087,,,,,,,84.006187,117.80457,82.917503,78.542183,73.52739,71.410004,103.94376,95.374252,86.813934,89.929367,3451.6528,3449.4824,3444.4465,3439.375,3435.4854
410,2009,3457.7996,3461.5737,3463.4087,,,,,,,,85.527367,118.41934,84.006187,82.917503,78.542183,73.52739,117.80457,103.94376,95.374252,86.813934,3452.061,3451.6528,3449.4824,3444.4465,3439.375
410,2010,3461.5737,3463.4087,,,,,,,,,90.669067,120.15814,85.527367,84.006187,82.917503,78.542183,118.41934,117.80457,103.94376,95.374252,3457.7996,3452.061,3451.6528,3449.4824,3444.4465
410,2011,3463.4087,,,,,,,,,,90.640663,118.04623,90.669067,85.527367,84.006187,82.917503,120.15814,118.41934,117.80457,103.94376,3461.5737,3457.7996,3452.061,3451.6528,3449.4824
410,2012,,,,,,,,,,,89.682083,116.84684,90.640663,90.669067,85.527367,84.006187,118.04623,120.15814,118.41934,117.80457,3463.4087,3461.5737,3457.7996,3452.061,3451.6528
484,1990,,,,,,,,,,,,,,,,,,,,,2961.0642,,,,
484,1991,,,,,,,,,,,,,,,,,,,,,2965.1243,,,,
484,1992,,,,,,,,,,,,,,,,,,,,,2968.7705,,,,
484,1993,,,,,,,,,,,,,,,,,,,,,2972.6582,,,,
484,1994,2971.4204,2977.1089,2983.8196,2988.4417,2991.0337,2996.3164,2995.3408,2995.3408,2997.2827,3001.0566,11.982452,34.602013,,,,,,,,,2977.3438,2972.6582,2968.7705,2965.1243,2961.0642
484,1995,2977.1089,2983.8196,2988.4417,2991.0337,2996.3164,2995.3408,2995.3408,2997.2827,3001.0566,3004.6934,15.100389,35.169334,11.982452,,,,34.602013,,,,2971.4204,2977.3438,2972.6582,2968.7705,2965.1243
484,1996,2983.8196,2988.4417,2991.0337,2996.3164,2995.3408,2995.3408,2997.2827,3001.0566,3004.6934,3009.061,15.358161,29.526054,15.100389,11.982452,,,35.169334,34.602013,,,2977.1089,2971.4204,2977.3438,2972.6582,2968.7705
484,1997,2988.4417,2991.0337,2996.3164,2995.3408,2995.3408,2997.2827,3001.0566,3004.6934,3009.061,3012.4226,12.579082,21.926458,15.358161,15.100389,11.982452,,29.526054,35.169334,34.602013,,2983.8196,2977.1089,2971.4204,2977.3438,2972.6582
484,1998,2991.0337,2996.3164,2995.3408,2995.3408,2997.2827,3001.0566,3004.6934,3009.061,3012.4226,3014.062,11.590493,16.986027,12.579082,15.358161,15.100389,11.982452,21.926458,29.526054,35.169334,34.602013,2988.4417,2983.8196,2977.1089,2971.4204,2977.3438
484,1999,2996.3164,2995.3408,2995.3408,2997.2827,3001.0566,3004.6934,3009.061,3012.4226,3014.062,3009.061,10.479979,12.796099,11.590493,12.579082,15.358161,15.100389,16.986027,21.926458,29.526054,35.169334,2991.0337,2988.4417,2983.8196,2977.1089,2971.4204
484,2000,2995.3408,2995.3408,2997.2827,3001.0566,3004.6934,3009.061,3012.4226,3014.062,3009.061,3014.062,9.1641531,11.494688,10.479979,11.590493,12.579082,15.358161,12.796099,16.986027,21.926458,29.526054,2996.3164,2991.0337,2988.4417,2983.8196,2977.1089
484,2001,2995.3408,2997.2827,3001.0566,3004.6934,3009.061,3012.4226,3014.062,3009.061,3014.062,3018.0466,8.6183949,9.2084866,9.1641531,10.479979,11.590493,12.579082,11.494688,12.796099,16.986027,21.926458,2995.3408,2996.3164,2991.0337,2988.4417,2983.8196
484,2002,2997.2827,3001.0566,3004.6934,3009.061,3012.4226,3014.062,3009.061,3014.062,3018.0466,3021.1238,9.4828758,9.2751827,8.6183949,9.1641531,10.479979,11.590493,9.2084866,11.494688,12.796099,16.986027,2995.3408,2995.3408,2996.3164,2991.0337,2988.4417
484,2003,3001.0566,3004.6934,3009.061,3012.4226,3014.062,3009.061,3014.062,3018.0466,3021.1238,,10.135242,9.1611176,9.4828758,8.6183949,9.1641531,10.479979,9.2751827,9.2084866,11.494688,12.796099,2997.2827,2995.3408,2995.3408,2996.3164,2991.0337
484,2004,3004.6934,3009.061,3012.4226,3014.062,3009.061,3014.062,3018.0466,3021.1238,,,11.324287,8.9498329,10.135242,9.4828758,8.6183949,9.1641531,9.1611176,9.2751827,9.2084866,11.494688,3001.0566,2997.2827,2995.3408,2995.3408,2996.3164
484,2005,3009.061,3012.4226,3014.062,3009.061,3014.062,3018.0466,3021.1238,,,,11.990274,8.1128607,11.324287,10.135242,9.4828758,8.6183949,8.9498329,9.1611176,9.2751827,9.2084866,3004.6934,3001.0566,2997.2827,2995.3408,2995.3408
484,2006,3012.4226,3014.062,3009.061,3014.062,3018.0466,3021.1238,,,,,13.31058,8.7585869,11.990274,11.324287,10.135242,9.4828758,8.1128607,8.9498329,9.1611176,9.2751827,3009.061,3004.6934,3001.0566,2997.2827,2995.3408
