ccode,year,D1y,L1D1y,L2D1y,L3D1y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y
348,2004,0.0500538907945156,0.0382774695754051,0.0450306385755539,0.0377410128712654,0,1,0,0,0,0,1,0,0.0250710006803274,0.0212389994412661,0.0170760005712509,0.0078530004248023,0.0438289418816566,0.0823864042758942,0.0868698880076408,0.0957619324326515,0.0301255881786346,0.0368965715169907
348,2005,0.0438289418816566,0.0500538907945156,0.0382774695754051,0.0450306385755539,0,0,0,0,0,1,0,1,0.0438509993255138,0.0250710006803274,0.0212389994412661,0.0170760005712509,0.0385574586689472,0.0430409386754036,0.0519329831004143,-0.0137033611536026,-0.00693237967789173,0.0104618538171053
348,2006,0.0385574586689472,0.0438289418816566,0.0500538907945156,0.0382774695754051,0,0,0,0,0,0,1,0,0.0416730009019375,0.0438509993255138,0.0250710006803274,0.0212389994412661,0.00448348186910152,0.0133755272254348,-0.0522608160972595,-0.0454898327589035,-0.0280955992639065,-0.0441207215189934
348,2007,0.00448348186910152,0.0385574586689472,0.0438289418816566,0.0500538907945156,0,0,0,0,0,0,0,1,0.0594509989023209,0.0416730009019375,0.0438509993255138,0.0250710006803274,0.00889204535633326,-0.0567442998290062,-0.0499733164906502,-0.0325790829956532,-0.0486042052507401,-0.0274327378720045
348,2008,0.00889204535633326,0.00448348186910152,0.0385574586689472,0.0438289418816566,1,1,0,0,0,0,0,0,0.0617009997367859,0.0594509989023209,0.0416730009019375,0.0438509993255138,-0.0656363442540169,-0.0588653609156609,-0.0414711274206638,-0.0574962496757507,-0.0363247841596603,0.00414842739701271
348,2009,-0.0656363442540169,0.00889204535633326,0.00448348186910152,0.0385574586689472,0,0,1,0,0,1,0,0,0.00578100001439452,0.0617009997367859,0.0594509989023209,0.0416730009019375,0.00677098147571087,0.0241652149707079,0.00814009085297585,0.0293115582317114,0.0697847679257393,0.101265609264374
348,2010,0.00677098147571087,-0.0656363442540169,0.00889204535633326,0.00448348186910152,0,0,0,1,0,0,1,0,0.00791900046169758,0.00578100001439452,0.0617009997367859,0.0594509989023209,0.017394233494997,0.00136910937726498,0.0225405767560005,0.0630137920379639,0.0944946259260178,0.114038318395615
348,2011,0.017394233494997,0.00677098147571087,-0.0656363442540169,0.00889204535633326,1,1,0,0,1,0,0,1,-0.0195710007101297,0.00791900046169758,0.00578100001439452,0.0617009997367859,-0.016025124117732,0.00514634326100349,0.0456195548176765,0.077100396156311,0.0966440886259079,
348,2012,-0.016025124117732,0.017394233494997,0.00677098147571087,-0.0656363442540169,0,1,1,0,0,1,0,0,-0.0825110003352165,-0.0195710007101297,0.00791900046169758,0.00578100001439452,0.0211714673787355,0.0616446807980537,0.0931255221366882,0.112669214606285,,
348,2013,0.0211714673787355,-0.016025124117732,0.017394233494997,0.00677098147571087,0,0,0,1,0,1,1,0,-0.0444409996271133,-0.0825110003352165,-0.0195710007101297,0.00791900046169758,0.040473211556673,0.0719540491700172,0.0914977416396141,,,
348,2014,0.040473211556673,0.0211714673787355,-0.016025124117732,0.017394233494997,0,0,0,0,1,0,1,1,-0.0324399992823601,-0.0444409996271133,-0.0825110003352165,-0.0195710007101297,0.0314808376133442,0.0510245300829411,,,,
348,2015,0.0314808376133442,0.040473211556673,0.0211714673787355,-0.016025124117732,0,0,0,0,0,0,0,1,-0.0707359984517097,-0.0324399992823601,-0.0444409996271133,-0.0825110003352165,0.0195436924695969,,,,,
348,2016,0.0195436924695969,0.0314808376133442,0.040473211556673,0.0211714673787355,,0,0,0,0,0,0,0,-0.0145500004291534,-0.0707359984517097,-0.0324399992823601,-0.0444409996271133,,,,,,
352,1870,,,,,,,,,,,,,,,,,,,,,,
352,1871,,,,,,,,,,,,,,,,,,,,,,
352,1872,,,,,,,,,,,,,,,,,,,,,,
352,1873,,,,,,,,,,,,,,,,,,,,,,
352,1874,,,,,,,,,,,,,,,,,,,,,,
352,1875,,,,,,,,,,,,,,,,,,,,,,
352,1876,,,,,,,,,,,,,,,,,,,,,,
352,1877,,,,,,,,,,,,,,,,,,,,,,
352,1878,,,,,,,,,,,,,,,,,,,,,,
352,1879,,,,,,,,,,,,,,,,,,,,,,
352,1880,,,,,,,,,,,,,,,,,,,,,,
352,1881,,,,,,,,,,,,,,,,,,,,,,
352,1882,,,,,,,,,,,,,,,,,,,,,,
352,1883,,,,,,,,,,,,,,,,,,,,,,
352,1884,,,,,,,,,,,,,,,,,,,,,,
352,1885,,,,,,,,,,,,,,,,,,,,,,
352,1886,,,,,,,,,,,,,,,,,,,,,,
352,1887,,,,,,,,,,,,,,,,,,,,,,
352,1888,,,,,,,,,,,,,,,,,,,,,,
352,1889,,,,,,,,,,,,,,,,,,,,,,
352,1890,,,,,,,,,,,,,,,,,,,,,,
352,1891,,,,,,,,,,,,,,,,,,,,,,
352,1892,,,,,,,,,,,,,,,,,,,,,,
352,1893,,,,,,,,,,,,,,,,,,,,,,
352,1894,,,,,,,,,,,,,,,,,,,,,,
352,1895,,,,,,,,,,,,,,,,,,,,,,
352,1896,,,,,,,,,,,,,,,,,,,,,,
352,1897,,,,,,,,,,,,,,,,,,,,,,
352,1898,,,,,,,,,,,,,,,,,,,,,,
352,1899,,,,,,,,,,,,,,,,,,,,,,
352,1900,,,,,,,,,,,,,,,,,,,,,,
352,1901,,,,,,,,,,,,,,,,,,,,,,
352,1902,,,,,,,,,,,,,,,,,,,,,,
352,1903,,,,,,,,,,,,,,,,,,,,,,
352,1904,,,,,,,,,,,,,,,,,,,,,,
352,1905,,,,,,,,,,,,,,,,,,,,,,
352,1906,,,,,,,,,,,,,,,,,,,,,,
352,1907,,,,,,,,,,,,,,,,,,,,,,
352,1908,,,,,,,,,,,,,,,,,,,,,,
352,1909,,,,,,,,,,,,,,,,,,,,,,
352,1910,,,,,,,,,,,,,,,,,,,,,,
352,1911,,,,,,,,,,,,,,,,,,,,,,
352,1912,,,,,,,,,,,,,,,,,,,,,,
352,1913,,,,,,,,,,,,,,,,,,,,,,
352,1919,0.428619384765625,,,,,,,,,,,,,,,,-0.347492218017578,-0.0596323013305664,0.107380867004395,0.0844602584838867,0.215984344482422,0.360618591308594
352,1920,-0.347492218017578,0.428619384765625,,,,,,,,,,,,,,,0.287859916687012,0.454873085021973,0.431952476501465,0.5634765625,0.708110809326172,0.67302131652832
352,1921,0.287859916687012,-0.347492218017578,0.428619384765625,,,,,,,,,,,,,,0.167013168334961,0.144092559814453,0.275616645812988,0.42025089263916,0.385161399841309,0.550632476806641
352,1922,0.167013168334961,0.287859916687012,-0.347492218017578,0.428619384765625,,,,,,,,,,,,,-0.0229206085205078,0.108603477478027,0.253237724304199,0.218148231506348,0.38361930847168,0.502764701843262
352,1923,-0.0229206085205078,0.167013168334961,0.287859916687012,-0.347492218017578,,,,,,,,,,,,,0.131524085998535,0.276158332824707,0.241068840026855,0.406539916992188,0.52568531036377,0.571065902709961
352,1924,0.131524085998535,-0.0229206085205078,0.167013168334961,0.287859916687012,,,,,,,,,,,,,0.144634246826172,0.10954475402832,0.275015830993652,0.394161224365234,0.439541816711426,0.493403434753418
352,1925,0.144634246826172,0.131524085998535,-0.0229206085205078,0.167013168334961,,,,,,,,,,,,,-0.0350894927978516,0.13038158416748,0.249526977539062,0.294907569885254,0.348769187927246,0.281723976135254
352,1926,-0.0350894927978516,0.144634246826172,0.131524085998535,-0.0229206085205078,,,,,,,,,,,,,0.165471076965332,0.284616470336914,0.329997062683105,0.383858680725098,0.316813468933105,0.243103981018066
352,1927,0.165471076965332,-0.0350894927978516,0.144634246826172,0.131524085998535,,,,,,,,,,,,,0.119145393371582,0.164525985717773,0.218387603759766,0.151342391967773,0.0776329040527344,0.206107139587402
352,1928,0.119145393371582,0.165471076965332,-0.0350894927978516,0.144634246826172,,,,,,,,,,,,,0.0453805923461914,0.0992422103881836,0.0321969985961914,-0.0415124893188477,0.0869617462158203,0.128321647644043
352,1929,0.0453805923461914,0.119145393371582,0.165471076965332,-0.0350894927978516,,,,,,,,,,,,,0.0538616180419922,-0.01318359375,-0.0868930816650391,0.0415811538696289,0.0829410552978516,0.102076530456543
352,1930,0.0538616180419922,0.0453805923461914,0.119145393371582,0.165471076965332,,,,,,,,,,,,,-0.0670452117919922,-0.140754699707031,-0.0122804641723633,0.0290794372558594,0.0482149124145508,0.0544223785400391
352,1931,-0.0670452117919922,0.0538616180419922,0.0453805923461914,0.119145393371582,,,,,,,,,,,,,-0.0737094879150391,0.0547647476196289,0.0961246490478516,0.115260124206543,0.121467590332031,0.143902778625488
352,1932,-0.0737094879150391,-0.0670452117919922,0.0538616180419922,0.0453805923461914,,,,,,,,,,,,,0.128474235534668,0.169834136962891,0.188969612121582,0.19517707824707,0.217612266540527,0.237804412841797
352,1933,0.128474235534668,-0.0737094879150391,-0.0670452117919922,0.0538616180419922,,,,,,,,,,,,,0.0413599014282227,0.0604953765869141,0.0667028427124023,0.0891380310058594,0.109330177307129,
352,1934,0.0413599014282227,0.128474235534668,-0.0737094879150391,-0.0670452117919922,,,,,,,,,,,,,0.0191354751586914,0.0253429412841797,0.0477781295776367,0.0679702758789062,,
352,1935,0.0191354751586914,0.0413599014282227,0.128474235534668,-0.0737094879150391,,,,,,,,,,,,,0.00620746612548828,0.0286426544189453,0.0488348007202148,,,
352,1936,0.00620746612548828,0.0191354751586914,0.0413599014282227,0.128474235534668,,,,,,,,,,,,,0.022435188293457,0.0426273345947266,,,,
352,1937,0.022435188293457,0.00620746612548828,0.0191354751586914,0.0413599014282227,,,,,,,,,,,,,0.0201921463012695,,,,,
352,1938,0.0201921463012695,0.022435188293457,0.00620746612548828,0.0191354751586914,,,,,,,,,,,,,,,,,,
352,1946,0.11441707611084,0.0201921463012695,0.022435188293457,0.00620746612548828,,,,,,,,,,,,,0.0800323486328125,0.0990715026855469,0.0743818283081055,-0.318992614746094,-0.276275634765625,-0.234281539916992
352,1947,0.0800323486328125,0.11441707611084,0.0201921463012695,0.022435188293457,,,,,,,,,,,,,0.0190391540527344,-0.00565052032470703,-0.399024963378906,-0.356307983398438,-0.314313888549805,-0.104782104492188
352,1948,0.0190391540527344,0.0800323486328125,0.11441707611084,0.0201921463012695,,,,,,,,,,,,,-0.0246896743774414,-0.418064117431641,-0.375347137451172,-0.333353042602539,-0.123821258544922,-0.0245914459228516
352,1949,-0.0246896743774414,0.0190391540527344,0.0800323486328125,0.11441707611084,,,,,,,,,,,,,-0.393374443054199,-0.35065746307373,-0.308663368225098,-0.0991315841674805,9.82284545898438E-05,0.0517311096191406
352,1950,-0.393374443054199,-0.0246896743774414,0.0190391540527344,0.0800323486328125,,,,,,,,,,,,,0.0427169799804688,0.0847110748291016,0.294242858886719,0.393472671508789,0.44510555267334,0.556510925292969
352,1951,0.0427169799804688,-0.393374443054199,-0.0246896743774414,0.0190391540527344,,,,,,,,,,,,,0.0419940948486328,0.25152587890625,0.35075569152832,0.402388572692871,0.5137939453125,0.531177520751953
352,1952,0.0419940948486328,0.0427169799804688,-0.393374443054199,-0.0246896743774414,,,,,,,,,0.00889999978244305,,,,0.209531784057617,0.308761596679688,0.360394477844238,0.471799850463867,0.48918342590332,0.49757194519043
352,1953,0.209531784057617,0.0419940948486328,0.0427169799804688,-0.393374443054199,,,,,,,,,0.000824999995529652,0.00889999978244305,,,0.0992298126220703,0.150862693786621,0.26226806640625,0.279651641845703,0.288040161132812,0.490565299987793
352,1954,0.0992298126220703,0.209531784057617,0.0419940948486328,0.0427169799804688,,,,,,,,,0.00730299996212125,0.000824999995529652,0.00889999978244305,,0.0516328811645508,0.16303825378418,0.180421829223633,0.188810348510742,0.391335487365723,0.482144355773926
352,1955,0.0516328811645508,0.0992298126220703,0.209531784057617,0.0419940948486328,,,,,,,,,0.0226680003106594,0.00730299996212125,0.000824999995529652,0.00889999978244305,0.111405372619629,0.128788948059082,0.137177467346191,0.339702606201172,0.430511474609375,0.429664850234985
352,1956,0.111405372619629,0.0516328811645508,0.0992298126220703,0.209531784057617,,,,,,,,,-0.0264999996870756,0.0226680003106594,0.00730299996212125,0.000824999995529652,0.0173835754394531,0.0257720947265625,0.228297233581543,0.319106101989746,0.318259477615356,0.401396602392197
352,1957,0.0173835754394531,0.111405372619629,0.0516328811645508,0.0992298126220703,,,,,,,,,0.0320749990642071,-0.0264999996870756,0.0226680003106594,0.00730299996212125,0.00838851928710938,0.21091365814209,0.301722526550293,0.300875902175903,0.384013026952744,0.48684686422348
352,1958,0.00838851928710938,0.0173835754394531,0.111405372619629,0.0516328811645508,,,,,,,,,0.0112229995429516,0.0320749990642071,-0.0264999996870756,0.0226680003106594,0.20252513885498,0.293334007263184,0.292487382888794,0.375624507665634,0.478458344936371,0.577623784542084
352,1959,0.20252513885498,0.00838851928710938,0.0173835754394531,0.111405372619629,,,,,,,,,0.0130780003964901,0.0112229995429516,0.0320749990642071,-0.0264999996870756,0.0908088684082031,0.0899622514843941,0.173099383711815,0.27593320608139,0.375098645687103,0.448815941810608
352,1960,0.0908088684082031,0.20252513885498,0.00838851928710938,0.0173835754394531,,,,,,,,,-0.0587759986519814,0.0130780003964901,0.0112229995429516,0.0320749990642071,-0.000846619484946132,0.0822905153036118,0.185124337673187,0.2842897772789,0.358007073402405,0.445366412401199
352,1961,-0.000846619484946132,0.0908088684082031,0.20252513885498,0.00838851928710938,,,,,,,,,-0.0258220005780458,-0.0587759986519814,0.0130780003964901,0.0112229995429516,0.0831371322274208,0.185970962047577,0.28513640165329,0.358853697776794,0.446213036775589,0.433540403842926
352,1962,0.0831371322274208,-0.000846619484946132,0.0908088684082031,0.20252513885498,,,,,,,,,-0.0276870001107454,-0.0258220005780458,-0.0587759986519814,0.0130780003964901,0.102833822369576,0.201999261975288,0.275716543197632,0.363075882196426,0.350403249263763,0.29565417766571
352,1963,0.102833822369576,0.0831371322274208,-0.000846619484946132,0.0908088684082031,,,,,,,,,-0.0152860004454851,-0.0276870001107454,-0.0258220005780458,-0.0587759986519814,0.0991654396057129,0.172882735729218,0.260242074728012,0.24756945669651,0.192820399999619,0.216566279530525
352,1964,0.0991654396057129,0.102833822369576,0.0831371322274208,-0.000846619484946132,,,,,,,,,-0.0964659973978996,-0.0152860004454851,-0.0276870001107454,-0.0258220005780458,0.0737172961235046,0.161076635122299,0.148404017090797,0.093654952943325,0.117400832474232,0.211098074913025
352,1965,0.0737172961235046,0.0991654396057129,0.102833822369576,0.0831371322274208,,,,,,,,,0.0159510001540184,-0.0964659973978996,-0.0152860004454851,-0.0276870001107454,0.087359331548214,0.0746867135167122,0.0199376493692398,0.0436835289001465,0.13738077878952,0.267989158630371
352,1966,0.087359331548214,0.0737172961235046,0.0991654396057129,0.102833822369576,,,,,,,,,-0.00802499987185001,0.0159510001540184,-0.0964659973978996,-0.0152860004454851,-0.0126726189628243,-0.0674216821789742,-0.0436758026480675,0.0500214397907257,0.180629819631577,0.242403164505959
352,1967,-0.0126726189628243,0.087359331548214,0.0737172961235046,0.0991654396057129,,,,,,,,,0.0469820015132427,-0.00802499987185001,0.0159510001540184,-0.0964659973978996,-0.0547490641474724,-0.0310031846165657,0.0626940578222275,0.193302437663078,0.25507578253746,0.323135882616043
352,1968,-0.0547490641474724,-0.0126726189628243,0.087359331548214,0.0737172961235046,,,,,,,,,0.0229589994996786,0.0469820015132427,-0.00802499987185001,0.0159510001540184,0.0237458795309067,0.1174431219697,0.24805149435997,0.309824824333191,0.377884924411774,0.434947848320007
352,1969,0.0237458795309067,-0.0547490641474724,-0.0126726189628243,0.087359331548214,,,,,,,,,-0.050671000033617,0.0229589994996786,0.0469820015132427,-0.00802499987185001,0.0936972424387932,0.224305629730225,0.286078989505768,0.354139089584351,0.411202013492584,0.41766357421875
352,1970,0.0936972424387932,0.0237458795309067,-0.0547490641474724,-0.0126726189628243,,,,,,,,,-0.0291499998420477,-0.050671000033617,0.0229589994996786,0.0469820015132427,0.130608379840851,0.192381724715233,0.260441839694977,0.31750476360321,0.323966324329376,0.383560001850128
352,1971,0.130608379840851,0.0936972424387932,0.0237458795309067,-0.0547490641474724,,,,,,,,,-0.0103460000827909,-0.0291499998420477,-0.050671000033617,0.0229589994996786,0.061773344874382,0.129833444952965,0.186896368861198,0.193357914686203,0.252951592206955,0.341174364089966
352,1972,0.061773344874382,0.130608379840851,0.0936972424387932,0.0237458795309067,,,,,,,,,-0.00731399981305003,-0.0103460000827909,-0.0291499998420477,-0.050671000033617,0.0680601000785828,0.125123023986816,0.131584569811821,0.191178247332573,0.279401004314423,0.339568138122559
352,1973,0.0680601000785828,0.061773344874382,0.130608379840851,0.0936972424387932,,,,,,,,,-0.00669000018388033,-0.00731399981305003,-0.0103460000827909,-0.0291499998420477,0.0570629201829433,0.0635244697332382,0.12311814725399,0.211340919137001,0.271508067846298,0.320113897323608
352,1974,0.0570629201829433,0.0680601000785828,0.061773344874382,0.130608379840851,,,,,,,,,0.0265529993921518,-0.00669000018388033,-0.00731399981305003,-0.0103460000827909,0.00646155048161745,0.0660552307963371,0.154278010129929,0.214445158839226,0.263050973415375,0.32053017616272
352,1975,0.00646155048161745,0.0570629201829433,0.0680601000785828,0.061773344874382,,,,,,,,,-0.0254829991608858,0.0265529993921518,-0.00669000018388033,-0.00731399981305003,0.059593677520752,0.147816449403763,0.20798359811306,0.256589412689209,0.314068615436554,0.356718689203262
352,1976,0.059593677520752,0.00646155048161745,0.0570629201829433,0.0680601000785828,,,,,,,,,-0.0287239998579025,-0.0254829991608858,0.0265529993921518,-0.00669000018388033,0.0882227718830109,0.148389920592308,0.196995735168457,0.254474937915802,0.29712501168251,0.318670690059662
352,1977,0.0882227718830109,0.059593677520752,0.00646155048161745,0.0570629201829433,,,,,,,,,-0.00777499983087182,-0.0287239998579025,-0.0254829991608858,0.0265529993921518,0.0601671449840069,0.108772963285446,0.166252166032791,0.2089022397995,0.23044790327549,0.208936288952827
352,1978,0.0601671449840069,0.0882227718830109,0.059593677520752,0.00646155048161745,,,,,,,,,-0.0120449997484684,-0.00777499983087182,-0.0287239998579025,-0.0254829991608858,0.0486058220267296,0.106085032224655,0.148735105991364,0.170280769467354,0.148769155144691,0.190060347318649
352,1979,0.0486058220267296,0.0601671449840069,0.0882227718830109,0.059593677520752,,,,,,,,,0.0160729996860027,-0.0120449997484684,-0.00777499983087182,-0.0287239998579025,0.0574792064726353,0.100129276514053,0.121674939990044,0.100163325667381,0.141454517841339,0.174382925033569
352,1980,0.0574792064726353,0.0486058220267296,0.0601671449840069,0.0882227718830109,,,,,,,,,0.00519199995324016,0.0160729996860027,-0.0120449997484684,-0.00777499983087182,0.0426500700414181,0.0641957372426987,0.0426841229200363,0.0839753076434135,0.116903722286224,0.179609149694443
352,1981,0.0426500700414181,0.0574792064726353,0.0486058220267296,0.0601671449840069,,,,,,,,,0.0227049998939037,0.00519199995324016,0.0160729996860027,-0.0120449997484684,0.0215456634759903,3.40472906827927E-05,0.0413252338767052,0.074253648519516,0.136959075927734,0.22241847217083
352,1982,0.0215456634759903,0.0426500700414181,0.0574792064726353,0.0486058220267296,,,,,,,,,0.0621169991791248,0.0227049998939037,0.00519199995324016,0.0160729996860027,-0.0215116161853075,0.0197795685380697,0.0527079850435257,0.115413405001163,0.200872808694839,0.199975550174713
352,1983,-0.0215116161853075,0.0215456634759903,0.0426500700414181,0.0574792064726353,,,,,,,,,0.0211999993771315,0.0621169991791248,0.0227049998939037,0.00519199995324016,0.0412911847233772,0.074219599366188,0.136925011873245,0.222384408116341,0.221487149596214,0.22407154738903
352,1984,0.0412911847233772,-0.0215116161853075,0.0215456634759903,0.0426500700414181,,,,,,,,,0.0193600002676249,0.0211999993771315,0.0621169991791248,0.0227049998939037,0.0329284146428108,0.0956338346004486,0.181093230843544,0.180195972323418,0.182780370116234,0.194474071264267
352,1985,0.0329284146428108,0.0412911847233772,-0.0215116161853075,0.0215456634759903,,,,,,,,,-0.0126889999955893,0.0193600002676249,0.0211999993771315,0.0621169991791248,0.0627054199576378,0.148164808750153,0.147267550230026,0.149851948022842,0.161545649170876,0.159310400485992
352,1986,0.0627054199576378,0.0329284146428108,0.0412911847233772,-0.0215116161853075,,,,,,,,,-0.0528899990022182,-0.0126889999955893,0.0193600002676249,0.0211999993771315,0.0854593962430954,0.0845621377229691,0.0871465355157852,0.0988402366638184,0.0966049805283546,0.0628660395741463
352,1987,0.0854593962430954,0.0627054199576378,0.0329284146428108,0.0412911847233772,,,,,,,,,0.0252299997955561,-0.0528899990022182,-0.0126889999955893,0.0193600002676249,-0.000897260208148509,0.00168713834136724,0.0133808413520455,0.0111455861479044,-0.022593354806304,-0.00945885945111513
352,1988,-0.000897260208148509,0.0854593962430954,0.0627054199576378,0.0329284146428108,,,,,,,,,0.0426120012998581,0.0252299997955561,-0.0528899990022182,-0.0126889999955893,0.00258439849130809,0.014278101734817,0.0120428465306759,-0.0216960944235325,-0.00856159906834364,0.0275269784033298
352,1989,0.00258439849130809,-0.000897260208148509,0.0854593962430954,0.0627054199576378,,,,,,,,,0.0751240029931068,0.0426120012998581,0.0252299997955561,-0.0528899990022182,0.0116937030106783,0.00945844780653715,-0.0242804922163486,-0.0111459968611598,0.0249425806105137,0.0261084176599979
352,1990,0.0116937030106783,0.00258439849130809,-0.000897260208148509,0.0854593962430954,,,,,,,,,-0.0546399988234043,0.0751240029931068,0.0426120012998581,0.0252299997955561,-0.00223525520414114,-0.0359741970896721,-0.0228397026658058,0.0132488757371902,0.0144147127866745,0.0622653365135193
352,1991,-0.00223525520414114,0.0116937030106783,0.00258439849130809,-0.000897260208148509,,,,,,,,,0.012792999856174,-0.0546399988234043,0.0751240029931068,0.0426120012998581,-0.0337389409542084,-0.0206044465303421,0.015484131872654,0.0166499689221382,0.064500592648983,0.1136324852705
352,1992,-0.0337389409542084,-0.00223525520414114,0.0116937030106783,0.00258439849130809,,,,,,,,,0.0315980017185211,0.012792999856174,-0.0546399988234043,0.0751240029931068,0.0131344953551888,0.0492230728268623,0.0503889098763466,0.0982395336031914,0.147371426224709,0.213042959570885
352,1993,0.0131344953551888,-0.0337389409542084,-0.00223525520414114,0.0116937030106783,,0,,,,,,,0.000506000011228025,0.0315980017185211,0.012792999856174,-0.0546399988234043,0.0360885784029961,0.0372544154524803,0.0851050391793251,0.134236931800842,0.199908465147018,0.239946708083153
352,1994,0.0360885784029961,0.0131344953551888,-0.0337389409542084,-0.00223525520414114,,0,,,,0,,,-0.0215380005538464,0.000506000011228025,0.0315980017185211,0.012792999856174,0.00116583716589957,0.049016460776329,0.0981483533978462,0.163819879293442,0.203858122229576,0.250663280487061
352,1995,0.00116583716589957,0.0360885784029961,0.0131344953551888,-0.0337389409542084,,0,,,,0,0,,0.0152510004118085,-0.0215380005538464,0.000506000011228025,0.0315980017185211,0.0478506237268448,0.096982516348362,0.162654042243958,0.202692285180092,0.249497428536415,0.287834852933884
352,1996,0.0478506237268448,0.00116583716589957,0.0360885784029961,0.0131344953551888,,0,,,,0,0,0,0.0256830006837845,0.0152510004118085,-0.0215380005538464,0.000506000011228025,0.0491318926215172,0.114803425967693,0.154841661453247,0.20164680480957,0.2399842441082,0.243131265044212
352,1997,0.0491318926215172,0.0478506237268448,0.00116583716589957,0.0360885784029961,,0,,,,0,0,0,0.174979999661446,0.0256830006837845,0.0152510004118085,-0.0215380005538464,0.0656715333461761,0.10570977628231,0.152514919638634,0.190852358937263,0.193999379873276,0.218400776386261
352,1998,0.0656715333461761,0.0491318926215172,0.0478506237268448,0.00116583716589957,,0,,,,0,0,0,-0.0233789999037981,0.174979999661446,0.0256830006837845,0.0152510004118085,0.040038239210844,0.0868433862924576,0.125180825591087,0.1283278465271,0.152729243040085,0.233726993203163
352,1999,0.040038239210844,0.0656715333461761,0.0491318926215172,0.0478506237268448,,0,,,,0,0,0,0.0894860029220581,-0.0233789999037981,0.174979999661446,0.0256830006837845,0.0468051433563232,0.085142582654953,0.0882896035909653,0.112691007554531,0.193688750267029,0.260732680559158
352,2000,0.0468051433563232,0.040038239210844,0.0656715333461761,0.0491318926215172,0,0,,,,0,0,0,0.241556003689766,0.0894860029220581,-0.0233789999037981,0.174979999661446,0.0383374355733395,0.0414844527840614,0.0658858567476273,0.146883606910706,0.213927537202835,0.263934135437012
352,2001,0.0383374355733395,0.0468051433563232,0.040038239210844,0.0656715333461761,0,0,0,,,0,0,0,0.0179069992154837,0.241556003689766,0.0894860029220581,-0.0233789999037981,0.00314701907336712,0.0275484211742878,0.108546167612076,0.175590097904205,0.225596711039543,0.319097399711609
352,2002,0.00314701907336712,0.0383374355733395,0.0468051433563232,0.040038239210844,0,0,0,0,,0,0,0,0.0635360032320023,0.0179069992154837,0.241556003689766,0.0894860029220581,0.0244014021009207,0.105399154126644,0.172443076968193,0.222449690103531,0.315950393676758,0.331144034862518
352,2003,0.0244014021009207,0.00314701907336712,0.0383374355733395,0.0468051433563232,0,0,0,0,0,0,0,0,0.251886993646622,0.0635360032320023,0.0179069992154837,0.241556003689766,0.0809977501630783,0.148041665554047,0.198048278689384,0.29154896736145,0.306742608547211,0.237303197383881
352,2004,0.0809977501630783,0.0244014021009207,0.00314701907336712,0.0383374355733395,0,0,0,0,0,0,0,0,0.342451006174088,0.251886993646622,0.0635360032320023,0.0179069992154837,0.0670439228415489,0.117050528526306,0.210551217198372,0.225744873285294,0.156305462121964,0.120706811547279
352,2005,0.0670439228415489,0.0809977501630783,0.0244014021009207,0.00314701907336712,0,0,0,0,0,0,0,0,0.832652986049652,0.342451006174088,0.251886993646622,0.0635360032320023,0.0500066094100475,0.143507301807404,0.158700957894325,0.0892615467309952,0.0536628998816013,0.0735342055559158
352,2006,0.0500066094100475,0.0670439228415489,0.0809977501630783,0.0244014021009207,0,0,0,0,0,0,0,0,0.715655982494354,0.832652986049652,0.342451006174088,0.251886993646622,0.0935006886720657,0.108694344758987,0.0392549335956573,0.0036562867462635,0.0235275942832232,0.0357029475271702
352,2007,0.0935006886720657,0.0500066094100475,0.0670439228415489,0.0809977501630783,0,0,0,0,0,0,0,0,-0.580739974975586,0.715655982494354,0.832652986049652,0.342451006174088,0.0151936551555991,-0.0542457550764084,-0.0898444056510925,-0.0699730962514877,-0.0577977411448956,-0.0136823877692223
352,2008,0.0151936551555991,0.0935006886720657,0.0500066094100475,0.0670439228415489,1,1,0,0,0,0,0,0,-0.543320000171661,-0.580739974975586,0.715655982494354,0.832652986049652,-0.0694394111633301,-0.105038061738014,-0.0851667523384094,-0.0729914009571075,-0.0288760475814342,-0.00962460786104202
352,2009,-0.0694394111633301,0.0151936551555991,0.0935006886720657,0.0500066094100475,0,0,1,0,0,1,0,0,-0.196701005101204,-0.543320000171661,-0.580739974975586,0.715655982494354,-0.0355986468493938,-0.0157273393124342,-0.00355198513716459,0.0405633673071861,0.0598148070275784,0.100779816508293
352,2010,-0.0355986468493938,-0.0694394111633301,0.0151936551555991,0.0935006886720657,0,0,0,1,0,0,1,0,-0.127331003546715,-0.196701005101204,-0.543320000171661,-0.580739974975586,0.0198713075369596,0.0320466607809067,0.0761620104312897,0.0954134464263916,0.136378452181816,0.208375304937363
352,2011,0.0198713075369596,-0.0355986468493938,-0.0694394111633301,0.0151936551555991,1,0,0,0,1,0,0,1,-0.268160998821259,-0.127331003546715,-0.196701005101204,-0.543320000171661,0.0121753541752696,0.0562907084822655,0.075542151927948,0.116507157683372,0.188504010438919,
352,2012,0.0121753541752696,0.0198713075369596,-0.0355986468493938,-0.0694394111633301,0,0,1,0,0,0,0,0,-0.198937997221947,-0.268160998821259,-0.127331003546715,-0.196701005101204,0.0441153533756733,0.0633667930960655,0.10433179885149,0.176328644156456,,
